cash_assistance_id,beneficiary_id,project_id,country,amount,currency,payment_method,payment_date
430,2387,8,Uganda,82.12,USD,Bank Transfer,2025-12-11
431,1441,10,South Sudan,389.29,USD,Mobile Money,2026-04-07
432,4894,2,Ethiopia,214.08,USD,Bank Transfer,2025-03-22
433,1939,26,Somalia,65.44,USD,Voucher,2024-11-29
434,3999,13,Kenya,112.86,USD,Voucher,2025-01-30
435,2653,8,Kenya,100.94,USD,Mobile Money,2026-07-17
436,3657,16,South Sudan,137.35,USD,Voucher,2024-08-24
437,182,3,Ethiopia,169.51,USD,Mobile Money,2026-01-28
438,4379,6,Kenya,417.46,USD,Bank Transfer,2025-10-07
439,3515,21,South Sudan,298.75,USD,Bank Transfer,2025-02-05
440,25,5,Somalia,319.1,USD,Voucher,2026-06-28
441,1915,2,Somalia,324.08,USD,Cash,2024-11-17
442,2903,10,South Sudan,277.63,USD,Bank Transfer,2026-03-17
443,4556,15,Kenya,224.9,USD,Mobile Money,2026-05-20
444,4158,10,Ethiopia,127.98,USD,Bank Transfer,2024-10-11
445,2171,13,Somalia,241.97,USD,Mobile Money,2025-01-08
446,2605,6,Uganda,288.45,USD,Mobile Money,2024-10-07
447,1544,10,Somalia,159.87,USD,Voucher,2025-05-22
448,4119,22,South Sudan,66.11,USD,Cash,2025-01-02
449,736,17,Somalia,232.02,USD,Voucher,2025-01-22
450,2222,8,Somalia,308.78,USD,Voucher,2024-12-11
451,3180,6,Somalia,22.95,USD,Bank Transfer,2024-07-21
452,2754,10,South Sudan,380.58,USD,Bank Transfer,2024-11-28
453,1763,3,Ethiopia,149.61,USD,Bank Transfer,2024-07-29
454,4913,4,Ethiopia,84.25,USD,Bank Transfer,2026-04-06
455,401,17,South Sudan,41.7,USD,Voucher,2026-06-21
456,3542,8,Uganda,401.24,USD,Voucher,2025-07-09
457,1177,9,Ethiopia,40.85,USD,Cash,2026-04-16
458,3373,7,Uganda,496.79,USD,Voucher,2025-05-01
459,1225,5,Ethiopia,88.26,USD,Voucher,2025-05-31
460,1322,16,South Sudan,327.51,USD,Voucher,2025-10-31
461,1760,1,Uganda,136.59,USD,Bank Transfer,2025-12-03
462,2950,27,Somalia,394.79,USD,Cash,2025-07-06
463,521,26,Kenya,224.01,USD,Voucher,2025-12-08
464,4201,22,Uganda,37.04,USD,Voucher,2024-10-24
465,2590,23,Uganda,93.56,USD,Bank Transfer,2024-08-02
466,3078,9,South Sudan,44.05,USD,Mobile Money,2025-06-24
467,1467,18,Uganda,202.63,USD,Cash,2025-04-16
468,4720,25,Uganda,250.91,USD,Mobile Money,2024-12-07
469,3667,3,Uganda,427.91,USD,Mobile Money,2026-06-22
470,1031,6,Ethiopia,154.33,USD,Cash,2024-07-21
471,1415,7,Ethiopia,172.36,USD,Voucher,2025-12-10
472,2933,1,South Sudan,132.15,USD,Cash,2025-10-01
473,1856,23,South Sudan,497.82,USD,Mobile Money,2025-12-28
474,3181,30,Uganda,133.67,USD,Cash,2025-05-18
475,304,20,South Sudan,55.89,USD,Cash,2026-05-25
476,1323,6,Ethiopia,98.7,USD,Cash,2026-01-04
477,82,3,Kenya,265.43,USD,Voucher,2025-08-02
478,2012,18,Kenya,343.27,USD,Bank Transfer,2025-07-11
479,4498,12,Uganda,489.14,USD,Mobile Money,2025-10-23
480,4512,25,Somalia,410.08,USD,Voucher,2024-12-25
481,4435,30,Ethiopia,90.86,USD,Mobile Money,2025-03-31
482,2601,19,Uganda,437.13,USD,Voucher,2025-03-16
483,2538,20,Somalia,159.15,USD,Cash,2025-02-08
484,1159,28,South Sudan,490.27,USD,Bank Transfer,2025-10-30
485,3461,13,Somalia,404.06,USD,Cash,2026-05-25
486,265,9,Kenya,341.95,USD,Cash,2025-01-22
487,4201,23,Kenya,59.23,USD,Mobile Money,2026-03-02
488,1541,17,Ethiopia,131.28,USD,Bank Transfer,2025-06-17
489,4475,6,Somalia,355.0,USD,Mobile Money,2026-01-26
490,846,4,South Sudan,241.79,USD,Voucher,2026-06-17
491,4715,4,Uganda,108.67,USD,Mobile Money,2025-09-17
492,574,5,Ethiopia,250.72,USD,Voucher,2025-05-30
493,4917,27,South Sudan,104.45,USD,Voucher,2025-05-21
494,2602,10,Uganda,201.89,USD,Voucher,2026-04-29
495,3473,26,Ethiopia,205.25,USD,Cash,2024-11-04
496,1638,10,Uganda,149.7,USD,Mobile Money,2025-01-10
497,859,12,Somalia,405.14,USD,Mobile Money,2026-04-24
498,2247,28,Ethiopia,474.98,USD,Cash,2026-05-09
499,4703,5,Somalia,144.76,USD,Bank Transfer,2025-07-03
500,3980,24,Somalia,195.09,USD,Bank Transfer,2025-10-08
501,2497,29,South Sudan,373.88,USD,Mobile Money,2025-01-28
502,313,15,Kenya,71.68,USD,Cash,2026-04-01
503,1997,26,Somalia,448.07,USD,Bank Transfer,2024-11-13
504,4156,22,Ethiopia,36.24,USD,Voucher,2024-12-28
505,896,4,Uganda,343.93,USD,Bank Transfer,2024-09-14
506,4559,22,Somalia,464.0,USD,Voucher,2025-03-08
507,529,9,Ethiopia,90.43,USD,Mobile Money,2026-06-06
508,692,4,Kenya,110.69,USD,Bank Transfer,2025-06-07
509,558,14,Kenya,284.79,USD,Bank Transfer,2024-09-27
510,1241,4,South Sudan,29.21,USD,Cash,2026-07-08
511,2412,4,South Sudan,397.89,USD,Mobile Money,2025-04-01
512,2334,6,South Sudan,493.66,USD,Mobile Money,2025-01-21
513,2720,10,Uganda,206.1,USD,Mobile Money,2024-08-28
514,313,3,Somalia,458.64,USD,Cash,2026-05-31
515,4277,17,Uganda,313.47,USD,Mobile Money,2026-01-08
516,4076,3,South Sudan,178.31,USD,Mobile Money,2024-12-21
517,4047,12,Ethiopia,259.33,USD,Voucher,2025-10-08
518,2234,21,Ethiopia,302.0,USD,Bank Transfer,2025-02-25
519,1414,26,Kenya,258.87,USD,Cash,2026-06-26
520,2040,1,Uganda,497.74,USD,Voucher,2025-12-03
521,2111,6,Kenya,375.11,USD,Cash,2024-12-04
522,4566,19,Kenya,370.12,USD,Voucher,2025-08-05
523,1135,29,Somalia,75.85,USD,Mobile Money,2025-03-12
524,2428,21,Somalia,427.15,USD,Bank Transfer,2026-06-17
525,2846,19,Somalia,106.48,USD,Mobile Money,2024-12-09
526,3775,2,Ethiopia,457.03,USD,Mobile Money,2024-08-01
527,212,13,South Sudan,421.51,USD,Mobile Money,2026-06-20
528,3187,7,South Sudan,234.04,USD,Bank Transfer,2024-09-29
529,4382,18,South Sudan,403.99,USD,Mobile Money,2025-12-24
530,1869,25,Uganda,37.47,USD,Voucher,2026-04-08
531,4042,3,Uganda,395.9,USD,Mobile Money,2025-11-03
532,4538,20,Kenya,436.51,USD,Voucher,2024-11-30
533,2435,15,Ethiopia,185.11,USD,Mobile Money,2026-05-23
534,3776,25,South Sudan,274.49,USD,Voucher,2026-03-06
535,4484,26,Kenya,21.63,USD,Mobile Money,2025-12-19
536,4828,2,South Sudan,238.38,USD,Voucher,2026-06-03
537,1313,18,Uganda,243.43,USD,Bank Transfer,2025-08-04
538,4315,25,Uganda,441.77,USD,Mobile Money,2025-05-07
539,3238,30,Uganda,433.62,USD,Bank Transfer,2026-05-22
540,2717,4,Uganda,338.67,USD,Voucher,2026-01-21
541,2172,12,Uganda,76.79,USD,Mobile Money,2026-04-13
542,1816,18,Somalia,299.72,USD,Voucher,2025-01-24
543,2254,9,Kenya,196.29,USD,Cash,2024-11-03
544,1641,28,Uganda,394.94,USD,Cash,2026-02-19
545,1067,1,Uganda,223.33,USD,Voucher,2025-04-13
546,167,2,Somalia,164.1,USD,Cash,2024-10-20
547,2776,24,Ethiopia,471.31,USD,Mobile Money,2025-04-01
548,3633,14,Ethiopia,419.35,USD,Voucher,2025-02-26
549,3091,11,Kenya,408.74,USD,Bank Transfer,2025-04-09
550,66,1,Somalia,248.94,USD,Cash,2026-06-27
551,1691,23,Kenya,95.34,USD,Voucher,2026-03-12
552,1196,2,Ethiopia,206.16,USD,Bank Transfer,2024-10-28
553,3190,5,South Sudan,477.23,USD,Bank Transfer,2024-10-15
554,2737,7,Ethiopia,349.07,USD,Bank Transfer,2026-05-26
555,285,6,Uganda,390.64,USD,Cash,2025-10-30
556,4806,15,Somalia,375.95,USD,Voucher,2026-07-07
557,1821,26,South Sudan,193.61,USD,Mobile Money,2026-06-15
558,3852,2,South Sudan,195.54,USD,Bank Transfer,2026-01-22
559,1374,15,Somalia,334.05,USD,Cash,2025-02-23
560,2004,20,South Sudan,472.56,USD,Bank Transfer,2024-08-28
561,4914,11,South Sudan,304.77,USD,Mobile Money,2025-12-21
562,1405,9,Uganda,88.81,USD,Cash,2024-09-12
563,4286,19,Ethiopia,399.87,USD,Voucher,2026-05-18
564,4847,26,Uganda,334.34,USD,Mobile Money,2025-12-03
565,2924,28,Kenya,86.64,USD,Cash,2025-06-25
566,998,21,Somalia,344.53,USD,Bank Transfer,2026-04-06
567,1421,18,Ethiopia,491.5,USD,Bank Transfer,2026-06-30
568,4670,20,Uganda,394.8,USD,Mobile Money,2025-06-13
569,2603,18,South Sudan,457.26,USD,Cash,2024-07-23
570,1767,5,Kenya,184.15,USD,Bank Transfer,2026-06-27
571,1949,19,South Sudan,68.1,USD,Bank Transfer,2024-12-03
572,4778,20,Somalia,203.45,USD,Cash,2025-12-26
573,2222,29,Uganda,83.77,USD,Bank Transfer,2026-01-02
574,247,15,Kenya,256.41,USD,Cash,2026-01-12
575,1403,29,Ethiopia,213.89,USD,Voucher,2024-10-27
576,601,15,Kenya,486.6,USD,Voucher,2024-10-07
577,2849,2,Kenya,439.42,USD,Voucher,2024-12-21
578,1692,4,Kenya,364.3,USD,Bank Transfer,2024-08-03
579,858,1,South Sudan,333.07,USD,Cash,2025-07-23
580,4807,30,Kenya,317.87,USD,Cash,2024-08-14
581,3378,3,South Sudan,268.67,USD,Bank Transfer,2025-05-11
582,4360,28,Kenya,251.73,USD,Voucher,2026-07-10
583,69,16,South Sudan,156.37,USD,Bank Transfer,2024-08-24
584,3952,11,Somalia,380.43,USD,Cash,2025-01-13
585,378,20,Ethiopia,320.02,USD,Mobile Money,2026-06-26
586,7,23,South Sudan,467.11,USD,Voucher,2024-10-28
587,2084,26,Somalia,25.69,USD,Voucher,2025-04-29
588,2218,6,South Sudan,252.35,USD,Voucher,2026-03-24
589,1529,27,Kenya,361.89,USD,Bank Transfer,2026-06-01
590,983,22,Somalia,402.37,USD,Cash,2025-03-26
591,3774,30,Uganda,114.97,USD,Mobile Money,2024-08-02
592,1971,29,South Sudan,359.68,USD,Bank Transfer,2024-11-08
593,3110,17,Somalia,123.67,USD,Cash,2025-02-24
594,2776,15,Uganda,83.59,USD,Mobile Money,2025-12-02
595,3761,18,Somalia,106.54,USD,Cash,2026-02-01
596,4052,19,Kenya,413.85,USD,Mobile Money,2024-08-24
597,670,13,Ethiopia,392.0,USD,Cash,2026-05-26
598,834,9,Somalia,68.37,USD,Mobile Money,2025-05-17
599,3577,9,Somalia,266.68,USD,Cash,2024-08-16
600,159,14,Ethiopia,119.14,USD,Mobile Money,2025-07-31
601,781,24,South Sudan,234.6,USD,Voucher,2026-05-22
602,689,16,Uganda,75.23,USD,Bank Transfer,2024-08-16
603,41,17,Uganda,399.71,USD,Mobile Money,2025-05-31
604,4621,26,Uganda,182.49,USD,Mobile Money,2025-12-02
605,4103,9,Somalia,245.5,USD,Bank Transfer,2024-10-04
606,2028,17,Somalia,62.0,USD,Bank Transfer,2025-09-15
607,3860,9,Somalia,485.38,USD,Cash,2024-10-18
608,1603,10,South Sudan,383.49,USD,Bank Transfer,2025-06-17
609,1848,15,South Sudan,496.54,USD,Voucher,2026-03-29
610,902,14,Kenya,174.4,USD,Mobile Money,2025-02-22
611,1789,23,Kenya,210.81,USD,Bank Transfer,2025-12-19
612,4462,18,Kenya,48.56,USD,Mobile Money,2026-02-09
613,628,26,Ethiopia,306.71,USD,Bank Transfer,2024-09-24
614,2888,2,Kenya,285.88,USD,Cash,2025-01-12
615,1473,12,Uganda,44.93,USD,Voucher,2024-11-13
616,2802,23,South Sudan,159.35,USD,Voucher,2025-03-17
617,3755,2,Ethiopia,266.9,USD,Voucher,2025-03-26
618,2152,27,Ethiopia,225.56,USD,Cash,2025-09-06
619,4787,9,Uganda,72.55,USD,Cash,2025-04-25
620,2873,26,Kenya,239.97,USD,Voucher,2025-05-01
621,4525,5,Kenya,450.68,USD,Mobile Money,2025-08-22
622,3047,30,Kenya,347.35,USD,Cash,2025-03-13
623,4290,6,Ethiopia,144.66,USD,Mobile Money,2024-11-29
624,3208,29,Ethiopia,88.51,USD,Bank Transfer,2024-12-11
625,4965,7,Kenya,482.42,USD,Cash,2025-07-30
626,4046,9,South Sudan,25.48,USD,Bank Transfer,2025-02-15
627,3630,3,Somalia,123.88,USD,Bank Transfer,2025-07-31
628,2539,19,Kenya,173.47,USD,Mobile Money,2025-05-06
629,1199,21,Ethiopia,476.86,USD,Bank Transfer,2026-04-02
630,3873,11,Somalia,178.77,USD,Bank Transfer,2025-10-15
631,355,19,Somalia,259.21,USD,Voucher,2024-12-07
632,1645,15,Kenya,240.64,USD,Voucher,2026-03-27
633,632,25,Somalia,130.64,USD,Bank Transfer,2026-04-05
634,3261,26,Kenya,212.47,USD,Cash,2025-08-22
635,1509,6,Ethiopia,395.92,USD,Cash,2025-01-23
636,278,21,South Sudan,454.95,USD,Bank Transfer,2025-03-01
637,3726,23,Kenya,450.14,USD,Mobile Money,2026-06-19
638,2712,13,Uganda,95.28,USD,Voucher,2025-04-18
639,128,10,South Sudan,83.85,USD,Bank Transfer,2024-12-12
640,4828,11,Ethiopia,284.1,USD,Bank Transfer,2025-09-21
641,1142,29,Ethiopia,360.68,USD,Bank Transfer,2026-02-19
642,4551,9,Kenya,200.29,USD,Voucher,2026-06-29
643,2798,22,South Sudan,206.9,USD,Cash,2026-01-26
644,770,12,Uganda,238.59,USD,Bank Transfer,2026-06-29
645,3509,11,Kenya,410.58,USD,Cash,2025-08-15
646,1587,6,Ethiopia,227.86,USD,Mobile Money,2026-04-13
647,3487,29,South Sudan,381.21,USD,Cash,2025-02-19
648,398,10,Ethiopia,330.66,USD,Mobile Money,2026-05-03
649,126,16,Kenya,328.85,USD,Bank Transfer,2025-02-03
650,3082,29,Somalia,300.36,USD,Voucher,2024-09-23
651,2185,16,South Sudan,325.23,USD,Bank Transfer,2024-08-05
652,2721,21,Ethiopia,269.71,USD,Cash,2026-06-01
653,2124,2,Ethiopia,476.18,USD,Bank Transfer,2025-10-02
654,557,26,Ethiopia,338.95,USD,Bank Transfer,2024-08-13
655,1639,24,Uganda,194.87,USD,Mobile Money,2026-04-25
656,3225,12,South Sudan,491.46,USD,Mobile Money,2025-04-06
657,4915,16,Somalia,397.55,USD,Voucher,2024-12-22
658,3767,16,South Sudan,168.14,USD,Mobile Money,2024-12-26
659,104,27,Kenya,498.2,USD,Cash,2024-09-05
660,1510,1,South Sudan,494.57,USD,Voucher,2026-04-07
661,3741,8,Kenya,307.87,USD,Bank Transfer,2025-09-21
662,2171,24,Somalia,390.25,USD,Voucher,2025-01-02
663,3337,2,South Sudan,33.5,USD,Cash,2025-05-12
664,2066,8,Kenya,99.83,USD,Bank Transfer,2025-04-21
665,4856,16,South Sudan,112.34,USD,Voucher,2025-11-21
666,2011,5,South Sudan,126.52,USD,Bank Transfer,2026-05-07
667,786,19,Kenya,291.2,USD,Bank Transfer,2026-06-04
668,3884,28,Uganda,169.99,USD,Mobile Money,2025-08-31
669,3671,26,Uganda,183.7,USD,Bank Transfer,2025-07-22
670,2042,10,Kenya,195.25,USD,Voucher,2024-09-13
671,4071,26,Uganda,127.17,USD,Mobile Money,2026-01-28
672,1820,14,South Sudan,423.3,USD,Mobile Money,2024-07-29
673,4208,29,Ethiopia,209.36,USD,Bank Transfer,2025-10-24
674,1532,4,Ethiopia,352.3,USD,Cash,2025-01-09
675,4177,21,South Sudan,326.62,USD,Voucher,2025-06-08
676,1628,15,Kenya,21.66,USD,Mobile Money,2025-10-01
677,1237,17,Uganda,199.42,USD,Voucher,2025-04-26
678,2936,24,Uganda,483.38,USD,Voucher,2026-02-08
679,3813,21,Somalia,415.54,USD,Voucher,2025-04-27
680,4477,12,South Sudan,496.7,USD,Bank Transfer,2025-02-06
681,1311,21,Uganda,190.67,USD,Mobile Money,2026-05-21
682,432,15,South Sudan,68.88,USD,Voucher,2025-03-30
683,2358,23,Ethiopia,259.51,USD,Mobile Money,2026-03-26
684,1530,4,Uganda,321.17,USD,Bank Transfer,2026-03-06
685,3217,29,Ethiopia,40.82,USD,Bank Transfer,2024-10-10
686,4441,25,Uganda,230.94,USD,Bank Transfer,2025-06-03
687,4221,3,South Sudan,45.3,USD,Bank Transfer,2025-07-24
688,4860,28,Kenya,444.0,USD,Cash,2026-02-18
689,4816,7,Somalia,397.67,USD,Voucher,2026-01-11
690,3174,20,Uganda,92.0,USD,Cash,2025-10-19
691,3250,18,Uganda,453.94,USD,Mobile Money,2026-06-25
692,567,19,South Sudan,402.3,USD,Mobile Money,2025-10-02
693,1407,16,Uganda,148.66,USD,Cash,2025-10-07
694,563,28,Somalia,462.84,USD,Mobile Money,2026-03-15
695,2473,9,Ethiopia,426.48,USD,Bank Transfer,2025-01-18
696,4177,12,Kenya,151.16,USD,Voucher,2024-11-04
697,3965,25,Ethiopia,384.55,USD,Voucher,2026-02-27
698,3326,27,Ethiopia,72.5,USD,Bank Transfer,2025-02-21
699,2920,13,Kenya,39.48,USD,Bank Transfer,2025-11-04
700,2996,5,Ethiopia,491.72,USD,Bank Transfer,2025-04-25
701,4664,22,Ethiopia,499.18,USD,Voucher,2025-01-05
702,2926,24,Ethiopia,274.4,USD,Mobile Money,2025-01-16
703,462,9,Uganda,198.02,USD,Voucher,2026-02-23
704,1638,12,Somalia,394.23,USD,Cash,2024-12-22
705,4610,14,Ethiopia,112.2,USD,Mobile Money,2025-01-25
706,4987,15,Kenya,133.45,USD,Mobile Money,2024-09-30
707,1418,2,Ethiopia,142.91,USD,Bank Transfer,2024-10-19
708,2540,27,Kenya,42.44,USD,Mobile Money,2025-12-07
709,3227,12,Ethiopia,122.59,USD,Cash,2025-05-02
710,4611,5,Somalia,230.81,USD,Mobile Money,2025-09-04
711,2478,6,Somalia,459.72,USD,Voucher,2025-04-12
712,1597,6,South Sudan,132.99,USD,Voucher,2024-12-23
713,2883,24,Ethiopia,295.05,USD,Voucher,2025-04-29
714,407,27,Kenya,190.09,USD,Cash,2026-04-23
715,2447,6,Uganda,173.24,USD,Mobile Money,2025-10-07
716,1909,16,Somalia,317.55,USD,Cash,2026-01-25
717,915,15,Ethiopia,431.61,USD,Cash,2025-04-15
718,3582,27,Ethiopia,215.46,USD,Bank Transfer,2024-09-11
719,4510,16,South Sudan,184.62,USD,Voucher,2024-08-02
720,2201,28,Ethiopia,482.46,USD,Bank Transfer,2026-04-22
721,2668,25,South Sudan,211.41,USD,Cash,2026-05-22
722,120,2,Uganda,160.09,USD,Mobile Money,2025-08-17
723,2866,10,Uganda,472.69,USD,Cash,2025-06-10
724,597,25,South Sudan,214.22,USD,Voucher,2024-12-02
725,2561,16,Ethiopia,328.01,USD,Mobile Money,2024-09-02
726,4158,25,Ethiopia,372.98,USD,Cash,2025-07-15
727,3692,25,South Sudan,311.07,USD,Voucher,2026-02-08
728,2346,8,Uganda,372.0,USD,Mobile Money,2025-08-29
729,2657,1,South Sudan,232.03,USD,Bank Transfer,2025-10-01
730,4825,7,South Sudan,175.24,USD,Cash,2025-03-31
731,2470,13,Ethiopia,132.21,USD,Cash,2024-07-24
732,3454,30,South Sudan,266.58,USD,Mobile Money,2025-10-06
733,4201,12,Uganda,428.48,USD,Mobile Money,2025-03-10
734,2958,11,Ethiopia,258.37,USD,Mobile Money,2024-07-30
735,539,18,Kenya,144.67,USD,Bank Transfer,2024-10-08
736,3832,12,Kenya,240.25,USD,Bank Transfer,2025-08-27
737,647,22,Uganda,427.7,USD,Mobile Money,2026-04-22
738,2855,29,Kenya,76.33,USD,Voucher,2025-07-12
739,4022,11,Ethiopia,362.13,USD,Voucher,2026-03-14
740,4108,17,South Sudan,140.57,USD,Cash,2025-04-08
741,1119,14,Ethiopia,415.73,USD,Cash,2025-08-21
742,3562,29,Somalia,454.69,USD,Voucher,2024-08-31
743,4875,26,South Sudan,80.97,USD,Bank Transfer,2026-06-04
744,1706,13,Uganda,377.14,USD,Cash,2024-09-11
745,1226,10,Kenya,446.96,USD,Cash,2026-05-04
746,3765,11,Uganda,44.07,USD,Cash,2026-04-06
747,2500,24,Uganda,114.96,USD,Cash,2025-09-15
748,1623,6,South Sudan,407.4,USD,Cash,2025-03-19
749,875,30,Ethiopia,88.84,USD,Voucher,2025-05-10
750,2268,10,Somalia,444.32,USD,Mobile Money,2025-07-07
751,1832,23,South Sudan,340.26,USD,Mobile Money,2025-01-01
752,792,18,South Sudan,358.98,USD,Voucher,2025-03-10
753,4331,12,Uganda,154.18,USD,Voucher,2025-08-10
754,3847,8,Kenya,310.61,USD,Cash,2025-11-14
755,80,1,Somalia,112.66,USD,Bank Transfer,2025-06-18
756,2528,16,South Sudan,122.48,USD,Cash,2025-09-09
757,2831,17,Kenya,400.34,USD,Cash,2026-06-22
758,3289,5,South Sudan,457.15,USD,Voucher,2026-05-13
759,1967,24,Uganda,34.91,USD,Bank Transfer,2026-04-13
760,4142,1,Kenya,188.43,USD,Mobile Money,2026-04-16
761,2413,3,Ethiopia,476.22,USD,Cash,2026-02-15
762,3447,18,Kenya,283.83,USD,Voucher,2025-05-13
763,3902,6,South Sudan,275.02,USD,Voucher,2024-08-23
764,4560,7,Somalia,424.59,USD,Cash,2025-03-06
765,546,9,South Sudan,473.49,USD,Mobile Money,2026-05-05
766,3358,19,Somalia,324.97,USD,Mobile Money,2025-12-08
767,4400,21,Kenya,350.83,USD,Mobile Money,2025-10-10
768,4358,16,Kenya,326.97,USD,Cash,2025-08-15
769,3425,23,South Sudan,266.11,USD,Mobile Money,2024-12-27
770,4525,8,Kenya,230.18,USD,Cash,2025-07-20
771,3789,22,Somalia,381.62,USD,Mobile Money,2026-04-10
772,1750,6,South Sudan,119.06,USD,Mobile Money,2026-02-09
773,1863,5,Somalia,225.72,USD,Voucher,2026-01-06
774,2598,22,South Sudan,195.27,USD,Bank Transfer,2025-11-08
775,1643,18,South Sudan,162.32,USD,Bank Transfer,2024-11-17
776,2700,4,Uganda,477.15,USD,Bank Transfer,2025-11-28
777,4618,27,Ethiopia,144.08,USD,Cash,2025-05-17
778,2119,5,Kenya,437.77,USD,Mobile Money,2025-05-03
779,2209,14,Uganda,270.79,USD,Mobile Money,2025-08-07
780,3734,16,Uganda,84.2,USD,Voucher,2025-10-09
781,2678,15,Somalia,348.07,USD,Mobile Money,2025-05-07
782,1162,3,Kenya,384.7,USD,Bank Transfer,2026-01-09
783,4002,27,Somalia,291.46,USD,Voucher,2025-08-14
784,3820,9,Kenya,430.36,USD,Mobile Money,2025-04-04
785,3393,16,Somalia,368.32,USD,Cash,2024-10-04
786,3691,5,South Sudan,381.64,USD,Cash,2026-05-02
787,2232,10,Somalia,295.71,USD,Voucher,2024-12-25
788,1519,21,Uganda,190.77,USD,Voucher,2025-10-11
789,1913,1,Kenya,385.25,USD,Bank Transfer,2024-10-05
790,4438,2,South Sudan,181.22,USD,Cash,2025-08-19
791,1191,29,Uganda,347.39,USD,Bank Transfer,2026-02-16
792,3603,25,Somalia,496.02,USD,Bank Transfer,2026-07-16
793,793,20,Kenya,282.06,USD,Voucher,2024-08-12
794,3660,5,Kenya,155.9,USD,Mobile Money,2025-09-28
795,680,23,Somalia,238.78,USD,Cash,2026-07-05
796,4251,1,Uganda,265.29,USD,Mobile Money,2025-03-03
797,4407,8,Ethiopia,195.7,USD,Bank Transfer,2024-10-01
798,2854,30,Somalia,243.05,USD,Bank Transfer,2026-01-13
799,783,16,Kenya,149.19,USD,Voucher,2025-03-01
800,4659,30,Ethiopia,212.62,USD,Bank Transfer,2025-07-14
801,4021,15,South Sudan,351.3,USD,Voucher,2024-12-22
802,3028,20,Somalia,489.61,USD,Bank Transfer,2025-11-03
803,4636,16,Kenya,197.11,USD,Voucher,2025-05-19
804,4604,17,South Sudan,181.63,USD,Mobile Money,2025-04-17
805,214,7,Ethiopia,163.53,USD,Mobile Money,2024-11-15
806,4305,6,South Sudan,486.55,USD,Bank Transfer,2025-03-02
807,1387,12,Somalia,346.17,USD,Mobile Money,2026-02-03
808,2198,25,Ethiopia,491.97,USD,Cash,2026-05-15
809,26,29,Ethiopia,142.05,USD,Mobile Money,2025-12-12
810,872,3,Somalia,490.24,USD,Cash,2025-05-15
811,1503,18,Uganda,472.01,USD,Voucher,2024-12-30
812,4866,14,South Sudan,333.93,USD,Bank Transfer,2024-12-25
813,4099,8,Kenya,254.81,USD,Voucher,2025-08-12
814,3269,20,Ethiopia,59.16,USD,Bank Transfer,2025-04-18
815,2894,23,Uganda,419.46,USD,Mobile Money,2025-07-04
816,3613,14,South Sudan,387.39,USD,Bank Transfer,2025-03-05
817,3410,7,South Sudan,479.54,USD,Mobile Money,2026-04-28
818,2131,11,South Sudan,371.65,USD,Voucher,2026-04-10
819,1606,1,Somalia,436.59,USD,Mobile Money,2026-03-09
820,1218,10,South Sudan,489.34,USD,Cash,2026-05-02
821,1999,22,Somalia,244.13,USD,Voucher,2025-05-02
822,1072,5,Somalia,270.85,USD,Bank Transfer,2025-12-05
823,217,21,Uganda,436.26,USD,Bank Transfer,2026-02-26
824,215,30,Kenya,276.76,USD,Mobile Money,2025-03-25
825,2770,12,Uganda,416.34,USD,Mobile Money,2026-01-20
826,3233,7,Uganda,292.74,USD,Cash,2025-09-25
827,4064,15,Kenya,300.21,USD,Bank Transfer,2026-03-30
828,3038,15,South Sudan,359.42,USD,Mobile Money,2024-11-09
829,151,25,Kenya,445.47,USD,Voucher,2025-12-17
830,2239,22,Kenya,277.95,USD,Cash,2024-12-04
831,810,8,Kenya,423.11,USD,Cash,2024-09-21
832,203,15,Kenya,226.36,USD,Cash,2026-02-06
833,3068,3,Somalia,86.36,USD,Mobile Money,2025-02-05
834,3061,2,South Sudan,488.82,USD,Voucher,2026-04-03
835,116,21,Uganda,81.2,USD,Mobile Money,2026-06-01
836,4130,6,Kenya,193.39,USD,Cash,2025-06-26
837,4619,24,South Sudan,284.69,USD,Cash,2025-11-28
838,4003,28,South Sudan,102.04,USD,Voucher,2024-09-18
839,4732,29,Kenya,431.05,USD,Bank Transfer,2025-09-08
840,2003,13,Uganda,29.79,USD,Cash,2025-09-06
841,1250,24,Ethiopia,430.26,USD,Cash,2025-04-16
842,485,22,Uganda,65.53,USD,Bank Transfer,2024-10-05
843,2695,3,Kenya,495.54,USD,Voucher,2026-04-28
844,1424,30,Somalia,196.17,USD,Mobile Money,2026-06-07
845,885,18,Ethiopia,323.95,USD,Voucher,2025-04-27
846,2006,28,Ethiopia,133.28,USD,Mobile Money,2025-12-06
847,1126,16,Ethiopia,242.1,USD,Cash,2025-11-20
848,2626,1,Kenya,166.81,USD,Mobile Money,2026-05-15
849,530,27,Ethiopia,470.41,USD,Mobile Money,2025-04-30
850,3183,19,Uganda,349.03,USD,Mobile Money,2025-12-18
851,1230,11,Somalia,29.91,USD,Mobile Money,2026-04-30
852,2001,2,Kenya,294.06,USD,Voucher,2025-10-15
853,4289,25,Ethiopia,200.32,USD,Bank Transfer,2026-07-06
854,4489,8,Ethiopia,239.67,USD,Cash,2024-10-26
855,2448,8,Kenya,108.47,USD,Voucher,2026-02-19
856,1985,13,South Sudan,358.17,USD,Cash,2024-07-20
857,2515,12,Kenya,315.83,USD,Bank Transfer,2026-07-04
858,1254,9,Ethiopia,404.25,USD,Voucher,2024-11-17
