education_id,beneficiary_id,school_code,education_level,country,enrollment_date,status
1640,2062,SCH-055,Adult Learning,Kenya,2025-06-13,Enrolled
1641,1644,SCH-021,Adult Learning,Somalia,2026-05-09,Dropped
1642,1636,SCH-062,Vocational,Uganda,2026-06-19,Dropped
1643,1337,SCH-011,Adult Learning,Uganda,2026-02-14,Enrolled
1644,4874,SCH-013,Vocational,Somalia,2024-10-05,Enrolled
1645,1869,SCH-067,Primary,Ethiopia,2026-06-12,Enrolled
1646,2203,SCH-045,Secondary,Uganda,2025-10-28,Enrolled
1647,4015,SCH-077,Vocational,Kenya,2025-11-14,Dropped
1648,1019,SCH-024,Secondary,Uganda,2026-06-30,Completed
1649,3304,SCH-067,Secondary,Ethiopia,2026-05-02,Enrolled
1650,431,SCH-040,Adult Learning,Somalia,2024-11-03,Enrolled
1651,1874,SCH-052,Primary,Kenya,2025-04-07,Dropped
1652,1830,SCH-007,Secondary,Somalia,2026-03-28,Dropped
1653,3782,SCH-027,Vocational,Somalia,2025-05-01,Dropped
1654,2908,SCH-028,Vocational,Uganda,2026-01-09,Completed
1655,4542,SCH-055,Secondary,Ethiopia,2025-07-05,Enrolled
1656,2311,SCH-036,Adult Learning,Ethiopia,2026-07-08,Enrolled
1657,1838,SCH-070,Adult Learning,Somalia,2026-06-16,Completed
1658,957,SCH-039,Primary,Kenya,2025-01-25,Completed
1659,1697,SCH-064,Vocational,Somalia,2025-12-01,Enrolled
1660,1375,SCH-075,Primary,Somalia,2025-11-26,Dropped
1661,3003,SCH-001,Secondary,Somalia,2026-04-29,Dropped
1662,2019,SCH-064,Vocational,Ethiopia,2025-05-12,Completed
1663,3264,SCH-044,Adult Learning,Uganda,2026-04-18,Dropped
1664,206,SCH-076,Adult Learning,South Sudan,2026-07-02,Enrolled
1665,1703,SCH-050,Adult Learning,South Sudan,2026-06-07,Completed
1666,4055,SCH-080,Secondary,South Sudan,2024-08-05,Enrolled
1667,855,SCH-046,Vocational,Kenya,2024-10-09,Dropped
1668,2197,SCH-022,Adult Learning,Kenya,2025-08-03,Dropped
1669,2399,SCH-026,Adult Learning,Kenya,2025-02-23,Enrolled
1670,908,SCH-032,Secondary,Ethiopia,2026-06-12,Completed
1671,1092,SCH-006,Vocational,Somalia,2024-10-14,Completed
1672,3887,SCH-026,Adult Learning,South Sudan,2025-08-16,Dropped
1673,3276,SCH-068,Vocational,Uganda,2025-05-04,Enrolled
1674,2527,SCH-039,Vocational,Uganda,2025-01-22,Enrolled
1675,4433,SCH-011,Secondary,Kenya,2026-03-15,Completed
1676,2973,SCH-009,Secondary,South Sudan,2026-04-12,Completed
1677,1770,SCH-027,Adult Learning,South Sudan,2024-08-02,Completed
1678,2834,SCH-003,Adult Learning,Uganda,2026-06-06,Completed
1679,4550,SCH-011,Primary,Ethiopia,2025-11-06,Dropped
1680,2893,SCH-019,Vocational,Ethiopia,2025-04-10,Dropped
1681,1174,SCH-068,Secondary,South Sudan,2026-06-07,Completed
1682,998,SCH-008,Vocational,Somalia,2024-08-03,Enrolled
1683,3869,SCH-012,Primary,Ethiopia,2026-04-05,Enrolled
1684,3334,SCH-008,Adult Learning,Somalia,2024-09-01,Dropped
1685,3659,SCH-031,Primary,Somalia,2024-08-27,Enrolled
1686,3083,SCH-060,Secondary,Ethiopia,2026-06-27,Completed
1687,226,SCH-078,Secondary,Somalia,2025-07-06,Dropped
1688,4755,SCH-079,Primary,Somalia,2025-05-17,Dropped
1689,4750,SCH-037,Adult Learning,Kenya,2024-10-19,Completed
1690,3368,SCH-077,Primary,Somalia,2025-06-24,Dropped
1691,4154,SCH-068,Adult Learning,Uganda,2026-03-14,Dropped
1692,1928,SCH-007,Adult Learning,Uganda,2024-09-11,Completed
1693,677,SCH-071,Secondary,South Sudan,2026-02-03,Enrolled
1694,3372,SCH-068,Secondary,Ethiopia,2025-02-14,Enrolled
1695,4711,SCH-018,Secondary,Ethiopia,2025-02-28,Completed
1696,2680,SCH-037,Primary,South Sudan,2024-09-10,Dropped
1697,2618,SCH-054,Vocational,South Sudan,2025-06-25,Enrolled
1698,4782,SCH-051,Adult Learning,Uganda,2025-12-07,Enrolled
1699,4569,SCH-059,Adult Learning,Uganda,2025-06-17,Dropped
1700,2083,SCH-049,Vocational,Kenya,2025-08-23,Dropped
1701,3920,SCH-080,Primary,Ethiopia,2025-11-04,Enrolled
1702,27,SCH-035,Adult Learning,Uganda,2025-02-15,Dropped
1703,1231,SCH-021,Adult Learning,Uganda,2025-01-11,Dropped
1704,3928,SCH-030,Secondary,Uganda,2026-05-12,Enrolled
1705,921,SCH-067,Vocational,South Sudan,2025-01-06,Dropped
1706,4302,SCH-040,Primary,Ethiopia,2024-07-21,Enrolled
1707,3821,SCH-012,Adult Learning,Uganda,2025-02-13,Enrolled
1708,3120,SCH-006,Secondary,Kenya,2025-08-05,Completed
1709,4218,SCH-030,Adult Learning,South Sudan,2024-08-10,Completed
1710,2392,SCH-077,Secondary,South Sudan,2024-08-02,Dropped
1711,3511,SCH-010,Secondary,Ethiopia,2025-02-06,Enrolled
1712,2081,SCH-060,Adult Learning,Somalia,2024-11-02,Completed
1713,1897,SCH-066,Adult Learning,Ethiopia,2026-01-06,Enrolled
1714,4085,SCH-002,Adult Learning,Kenya,2026-06-19,Enrolled
1715,333,SCH-022,Vocational,South Sudan,2024-11-26,Dropped
1716,2576,SCH-010,Primary,Somalia,2026-05-09,Enrolled
1717,4160,SCH-029,Secondary,Ethiopia,2024-10-18,Completed
1718,27,SCH-064,Adult Learning,Somalia,2025-04-14,Enrolled
1719,2419,SCH-047,Adult Learning,Kenya,2025-06-28,Enrolled
1720,4327,SCH-034,Primary,Uganda,2025-06-22,Completed
1721,386,SCH-023,Secondary,Somalia,2025-01-07,Enrolled
1722,4918,SCH-012,Vocational,Uganda,2025-11-18,Dropped
1723,713,SCH-072,Secondary,Somalia,2024-08-30,Enrolled
1724,4764,SCH-053,Primary,Ethiopia,2025-12-07,Enrolled
1725,3720,SCH-067,Vocational,Uganda,2024-08-03,Enrolled
1726,3754,SCH-056,Primary,Kenya,2026-03-25,Dropped
1727,2311,SCH-046,Secondary,Ethiopia,2025-04-27,Dropped
1728,3240,SCH-066,Adult Learning,Uganda,2024-10-30,Enrolled
1729,3813,SCH-051,Adult Learning,Somalia,2025-02-03,Completed
1730,1399,SCH-001,Adult Learning,Somalia,2025-09-08,Enrolled
1731,4004,SCH-074,Vocational,Kenya,2025-04-12,Completed
1732,2153,SCH-018,Primary,Kenya,2025-04-23,Enrolled
1733,4965,SCH-067,Primary,South Sudan,2026-01-10,Dropped
1734,3538,SCH-080,Secondary,Ethiopia,2025-03-26,Dropped
1735,4329,SCH-006,Vocational,Ethiopia,2024-10-09,Completed
1736,3046,SCH-033,Primary,Uganda,2026-06-07,Completed
1737,92,SCH-064,Primary,Somalia,2025-03-04,Completed
1738,4011,SCH-075,Primary,South Sudan,2024-12-26,Dropped
1739,1498,SCH-056,Secondary,South Sudan,2025-02-02,Completed
1740,1196,SCH-023,Secondary,Uganda,2024-10-14,Completed
1741,3160,SCH-053,Primary,Uganda,2026-01-09,Enrolled
1742,4124,SCH-057,Secondary,Uganda,2026-02-11,Enrolled
1743,1390,SCH-017,Vocational,Kenya,2025-06-25,Completed
1744,1173,SCH-019,Primary,Kenya,2026-04-13,Completed
1745,4609,SCH-058,Secondary,Ethiopia,2025-01-30,Enrolled
1746,4418,SCH-056,Adult Learning,South Sudan,2024-10-13,Completed
1747,450,SCH-010,Secondary,South Sudan,2025-10-22,Dropped
1748,747,SCH-013,Adult Learning,Uganda,2024-11-06,Enrolled
1749,3300,SCH-016,Secondary,Somalia,2026-04-23,Dropped
1750,986,SCH-002,Primary,Uganda,2025-11-09,Completed
1751,595,SCH-049,Secondary,Somalia,2025-06-05,Enrolled
1752,3751,SCH-061,Vocational,South Sudan,2026-02-22,Enrolled
1753,2877,SCH-075,Vocational,Kenya,2025-10-31,Dropped
1754,2509,SCH-033,Adult Learning,Uganda,2024-08-28,Dropped
1755,2742,SCH-009,Secondary,South Sudan,2026-01-21,Enrolled
1756,1718,SCH-072,Secondary,Ethiopia,2025-07-25,Dropped
1757,348,SCH-068,Vocational,Ethiopia,2025-02-23,Completed
1758,2393,SCH-011,Adult Learning,South Sudan,2024-07-26,Enrolled
1759,4777,SCH-069,Adult Learning,Kenya,2026-04-14,Enrolled
1760,2074,SCH-065,Primary,Somalia,2025-07-02,Enrolled
1761,3398,SCH-018,Secondary,Ethiopia,2026-01-14,Dropped
1762,1553,SCH-048,Adult Learning,Uganda,2026-06-25,Enrolled
1763,4258,SCH-022,Secondary,Somalia,2025-05-10,Completed
1764,2051,SCH-020,Secondary,South Sudan,2024-10-27,Completed
1765,1053,SCH-070,Adult Learning,South Sudan,2024-09-21,Dropped
1766,139,SCH-051,Vocational,South Sudan,2025-11-08,Dropped
1767,1141,SCH-006,Adult Learning,Kenya,2024-09-20,Completed
1768,1785,SCH-058,Primary,Kenya,2025-09-27,Enrolled
1769,104,SCH-077,Vocational,Uganda,2024-09-23,Dropped
1770,2881,SCH-049,Vocational,South Sudan,2026-05-25,Completed
1771,695,SCH-018,Secondary,Uganda,2024-10-24,Enrolled
1772,3138,SCH-016,Vocational,Somalia,2024-10-11,Enrolled
1773,2587,SCH-021,Adult Learning,Uganda,2026-05-29,Completed
1774,3934,SCH-066,Adult Learning,Somalia,2026-03-27,Enrolled
1775,3360,SCH-013,Secondary,South Sudan,2026-02-22,Completed
1776,2987,SCH-024,Adult Learning,Kenya,2025-09-04,Enrolled
1777,371,SCH-032,Secondary,Somalia,2026-06-02,Completed
1778,2482,SCH-016,Secondary,Kenya,2024-11-21,Completed
1779,4384,SCH-017,Secondary,South Sudan,2025-10-19,Completed
1780,4648,SCH-044,Secondary,Somalia,2026-04-24,Dropped
1781,2993,SCH-006,Adult Learning,Kenya,2026-04-04,Completed
1782,3323,SCH-024,Secondary,Somalia,2025-12-10,Dropped
1783,4952,SCH-031,Adult Learning,Ethiopia,2024-08-09,Enrolled
1784,3101,SCH-026,Primary,Kenya,2025-08-15,Completed
1785,75,SCH-066,Secondary,Somalia,2026-05-16,Dropped
1786,2174,SCH-045,Vocational,Somalia,2024-11-08,Completed
1787,2134,SCH-070,Primary,Ethiopia,2025-07-02,Enrolled
1788,3051,SCH-076,Secondary,Ethiopia,2025-10-30,Dropped
1789,2066,SCH-068,Primary,South Sudan,2026-02-08,Enrolled
1790,2211,SCH-022,Secondary,Ethiopia,2024-08-27,Dropped
1791,4539,SCH-039,Secondary,Ethiopia,2026-01-03,Enrolled
1792,1185,SCH-039,Vocational,South Sudan,2026-02-24,Dropped
1793,4273,SCH-047,Vocational,Kenya,2026-03-27,Dropped
1794,3724,SCH-054,Vocational,South Sudan,2025-08-17,Completed
1795,1670,SCH-071,Vocational,Kenya,2025-10-19,Completed
1796,2411,SCH-023,Secondary,Kenya,2025-02-01,Dropped
1797,4466,SCH-056,Primary,Uganda,2024-09-26,Enrolled
1798,3774,SCH-064,Vocational,South Sudan,2026-06-03,Enrolled
1799,3240,SCH-066,Secondary,Ethiopia,2026-01-15,Enrolled
1800,4121,SCH-015,Vocational,Kenya,2025-12-10,Completed
1801,67,SCH-026,Vocational,Uganda,2026-06-21,Enrolled
1802,547,SCH-044,Secondary,Somalia,2025-12-15,Completed
1803,4861,SCH-016,Vocational,Kenya,2024-12-04,Completed
1804,1546,SCH-011,Vocational,South Sudan,2025-07-29,Dropped
1805,1347,SCH-064,Secondary,Ethiopia,2026-04-19,Dropped
1806,3401,SCH-063,Secondary,Somalia,2024-12-14,Completed
1807,4036,SCH-007,Adult Learning,South Sudan,2025-08-21,Completed
1808,2574,SCH-050,Secondary,Uganda,2024-12-30,Enrolled
1809,460,SCH-070,Adult Learning,South Sudan,2026-01-23,Dropped
1810,3256,SCH-070,Adult Learning,Somalia,2024-07-25,Dropped
1811,2271,SCH-074,Adult Learning,South Sudan,2026-03-20,Enrolled
1812,4814,SCH-057,Vocational,Ethiopia,2025-03-20,Dropped
1813,2753,SCH-022,Adult Learning,Uganda,2024-08-24,Enrolled
1814,4392,SCH-069,Adult Learning,Uganda,2025-03-20,Completed
1815,4452,SCH-004,Secondary,Somalia,2025-11-12,Enrolled
1816,245,SCH-032,Adult Learning,South Sudan,2025-06-08,Dropped
1817,1535,SCH-001,Secondary,Ethiopia,2026-05-24,Enrolled
1818,1919,SCH-079,Vocational,Kenya,2026-02-16,Enrolled
1819,2052,SCH-053,Primary,Uganda,2026-03-22,Enrolled
1820,1660,SCH-038,Secondary,Somalia,2025-03-06,Dropped
1821,2109,SCH-010,Primary,Somalia,2024-11-15,Dropped
1822,4162,SCH-012,Adult Learning,Uganda,2026-04-15,Dropped
1823,4272,SCH-023,Adult Learning,South Sudan,2025-02-07,Enrolled
1824,3440,SCH-068,Secondary,Uganda,2026-03-06,Dropped
1825,142,SCH-062,Secondary,Uganda,2026-03-02,Enrolled
1826,646,SCH-019,Adult Learning,Ethiopia,2024-12-27,Completed
1827,2142,SCH-064,Vocational,Kenya,2024-07-24,Enrolled
1828,1016,SCH-023,Secondary,Somalia,2026-01-30,Enrolled
1829,899,SCH-031,Adult Learning,South Sudan,2025-02-15,Dropped
1830,4889,SCH-050,Vocational,South Sudan,2024-08-19,Dropped
1831,2365,SCH-038,Adult Learning,Ethiopia,2024-08-09,Enrolled
1832,1570,SCH-041,Vocational,South Sudan,2025-02-25,Dropped
1833,165,SCH-060,Secondary,Uganda,2024-10-12,Completed
1834,3277,SCH-075,Adult Learning,Kenya,2025-05-27,Dropped
1835,2837,SCH-079,Vocational,Ethiopia,2024-12-24,Dropped
1836,1514,SCH-028,Adult Learning,Ethiopia,2025-05-31,Enrolled
1837,2475,SCH-033,Secondary,Ethiopia,2026-06-18,Enrolled
1838,549,SCH-077,Adult Learning,Uganda,2025-06-17,Completed
1839,2627,SCH-080,Secondary,Kenya,2026-03-23,Enrolled
1840,2443,SCH-059,Adult Learning,Kenya,2025-12-04,Completed
1841,2087,SCH-074,Adult Learning,Uganda,2026-03-03,Dropped
1842,4978,SCH-048,Secondary,South Sudan,2026-02-02,Dropped
1843,3268,SCH-020,Secondary,Uganda,2024-12-26,Dropped
1844,1858,SCH-003,Vocational,Uganda,2026-03-02,Dropped
1845,1645,SCH-042,Primary,Ethiopia,2026-04-27,Completed
1846,2596,SCH-063,Primary,Ethiopia,2025-04-21,Completed
1847,1798,SCH-033,Primary,Ethiopia,2024-10-13,Dropped
1848,1782,SCH-017,Primary,Ethiopia,2025-07-18,Enrolled
1849,2772,SCH-040,Vocational,Uganda,2025-04-01,Enrolled
1850,437,SCH-030,Vocational,South Sudan,2024-09-05,Completed
1851,2838,SCH-032,Adult Learning,South Sudan,2025-07-02,Completed
1852,3755,SCH-024,Primary,Somalia,2024-09-04,Enrolled
1853,1396,SCH-006,Adult Learning,Kenya,2024-09-08,Dropped
1854,1735,SCH-039,Secondary,Uganda,2025-12-02,Enrolled
1855,3877,SCH-068,Adult Learning,South Sudan,2026-06-17,Dropped
1856,3276,SCH-064,Vocational,South Sudan,2025-10-26,Completed
1857,4429,SCH-057,Vocational,Kenya,2025-12-30,Enrolled
1858,2437,SCH-023,Adult Learning,Kenya,2025-09-23,Completed
1859,2595,SCH-003,Adult Learning,Somalia,2026-05-05,Dropped
1860,912,SCH-036,Secondary,Uganda,2025-11-19,Completed
1861,537,SCH-025,Primary,Ethiopia,2025-09-18,Enrolled
1862,4402,SCH-060,Primary,Uganda,2026-07-07,Enrolled
1863,2658,SCH-025,Primary,Somalia,2025-07-24,Dropped
1864,1241,SCH-069,Adult Learning,Uganda,2025-12-01,Dropped
1865,4448,SCH-067,Adult Learning,Somalia,2026-03-07,Dropped
1866,2896,SCH-052,Secondary,Uganda,2026-03-25,Enrolled
1867,2150,SCH-013,Secondary,Kenya,2025-01-20,Dropped
1868,2864,SCH-016,Secondary,South Sudan,2024-12-26,Enrolled
1869,2432,SCH-031,Vocational,Ethiopia,2026-05-13,Enrolled
1870,3658,SCH-024,Secondary,South Sudan,2026-01-23,Completed
1871,2686,SCH-076,Secondary,Ethiopia,2024-10-12,Enrolled
1872,1343,SCH-046,Primary,Kenya,2025-02-25,Enrolled
1873,1548,SCH-035,Primary,Uganda,2026-02-07,Completed
1874,4852,SCH-055,Primary,South Sudan,2025-07-30,Dropped
1875,364,SCH-030,Vocational,Ethiopia,2025-07-12,Completed
1876,3013,SCH-018,Adult Learning,South Sudan,2024-08-01,Completed
1877,835,SCH-007,Secondary,Kenya,2024-08-11,Enrolled
1878,3416,SCH-055,Secondary,South Sudan,2024-08-30,Enrolled
1879,101,SCH-017,Adult Learning,Somalia,2025-08-09,Completed
1880,3825,SCH-047,Primary,Ethiopia,2025-09-19,Enrolled
1881,885,SCH-074,Secondary,Kenya,2026-04-24,Completed
1882,4653,SCH-009,Adult Learning,Uganda,2026-01-08,Completed
1883,3969,SCH-024,Primary,Uganda,2025-07-05,Dropped
1884,3974,SCH-023,Vocational,Uganda,2025-04-29,Enrolled
1885,2208,SCH-002,Vocational,Kenya,2025-04-11,Enrolled
1886,2103,SCH-001,Primary,Uganda,2025-04-11,Dropped
1887,4229,SCH-043,Vocational,Kenya,2025-08-07,Completed
1888,3265,SCH-026,Primary,South Sudan,2026-04-20,Enrolled
1889,1932,SCH-050,Secondary,Kenya,2025-12-29,Dropped
1890,2942,SCH-054,Vocational,Kenya,2026-06-04,Dropped
1891,2922,SCH-012,Primary,Ethiopia,2025-07-04,Dropped
1892,549,SCH-069,Vocational,Ethiopia,2025-10-17,Enrolled
1893,2232,SCH-063,Primary,Uganda,2025-04-02,Completed
1894,2605,SCH-076,Vocational,Kenya,2025-01-03,Enrolled
1895,3681,SCH-028,Secondary,Uganda,2025-12-31,Dropped
1896,4582,SCH-070,Secondary,Somalia,2024-11-18,Completed
1897,2956,SCH-018,Secondary,Somalia,2026-01-02,Enrolled
1898,809,SCH-032,Vocational,South Sudan,2025-07-18,Completed
1899,3959,SCH-013,Vocational,Somalia,2025-08-06,Dropped
1900,1908,SCH-040,Adult Learning,Ethiopia,2024-08-31,Dropped
1901,2305,SCH-073,Secondary,Kenya,2024-09-27,Completed
1902,2717,SCH-030,Adult Learning,Somalia,2026-05-18,Completed
1903,1329,SCH-020,Primary,Kenya,2026-04-13,Enrolled
1904,922,SCH-048,Adult Learning,Somalia,2025-07-12,Completed
1905,3974,SCH-027,Secondary,Uganda,2024-11-05,Enrolled
1906,2912,SCH-070,Secondary,Ethiopia,2025-10-22,Enrolled
1907,1084,SCH-012,Vocational,Ethiopia,2025-08-22,Dropped
1908,2144,SCH-073,Secondary,Uganda,2026-04-07,Enrolled
1909,131,SCH-075,Secondary,South Sudan,2025-10-02,Dropped
1910,4276,SCH-028,Primary,Somalia,2024-10-27,Completed
1911,1460,SCH-001,Secondary,Somalia,2024-08-27,Dropped
1912,1262,SCH-069,Secondary,Kenya,2026-06-05,Completed
1913,1568,SCH-077,Vocational,Ethiopia,2024-12-30,Enrolled
1914,297,SCH-068,Primary,Uganda,2025-12-06,Enrolled
1915,4219,SCH-014,Adult Learning,Uganda,2024-08-24,Dropped
1916,4183,SCH-056,Vocational,Kenya,2025-02-22,Completed
1917,4060,SCH-037,Primary,South Sudan,2024-09-06,Dropped
1918,4514,SCH-055,Vocational,Somalia,2025-09-21,Enrolled
1919,3660,SCH-005,Adult Learning,South Sudan,2024-11-22,Completed
1920,370,SCH-025,Secondary,Uganda,2025-08-19,Completed
1921,412,SCH-004,Adult Learning,Kenya,2026-01-20,Enrolled
1922,3786,SCH-008,Vocational,Somalia,2025-10-01,Completed
1923,2725,SCH-041,Vocational,Kenya,2024-11-28,Completed
1924,594,SCH-020,Primary,Somalia,2026-05-14,Enrolled
1925,2691,SCH-048,Primary,South Sudan,2024-08-12,Completed
1926,1742,SCH-055,Secondary,South Sudan,2024-09-21,Completed
1927,1961,SCH-063,Primary,Ethiopia,2025-09-23,Enrolled
1928,2723,SCH-013,Primary,Uganda,2026-04-12,Enrolled
1929,4529,SCH-022,Secondary,Uganda,2025-06-27,Enrolled
1930,4266,SCH-021,Primary,South Sudan,2026-03-23,Completed
1931,4546,SCH-017,Primary,South Sudan,2025-08-01,Enrolled
1932,4949,SCH-003,Adult Learning,Uganda,2026-01-22,Completed
1933,4409,SCH-038,Vocational,Uganda,2025-10-19,Enrolled
1934,2559,SCH-057,Vocational,Uganda,2025-12-06,Enrolled
1935,1929,SCH-067,Vocational,Kenya,2025-07-05,Dropped
1936,1414,SCH-015,Vocational,Kenya,2025-11-04,Enrolled
1937,4518,SCH-057,Vocational,Ethiopia,2024-11-04,Dropped
1938,1701,SCH-053,Adult Learning,Uganda,2024-10-01,Enrolled
1939,1586,SCH-034,Vocational,Uganda,2024-11-16,Completed
1940,1595,SCH-002,Secondary,Somalia,2026-05-14,Dropped
1941,2069,SCH-049,Secondary,South Sudan,2026-05-07,Completed
1942,1402,SCH-025,Primary,Somalia,2025-04-03,Completed
1943,3193,SCH-038,Vocational,South Sudan,2026-03-11,Enrolled
1944,2500,SCH-026,Vocational,South Sudan,2026-02-19,Dropped
1945,4743,SCH-001,Secondary,Somalia,2025-01-11,Dropped
1946,2674,SCH-017,Vocational,Somalia,2025-04-24,Completed
1947,253,SCH-049,Primary,Ethiopia,2026-01-10,Enrolled
1948,238,SCH-046,Adult Learning,Kenya,2025-10-01,Enrolled
1949,4210,SCH-040,Vocational,Somalia,2025-12-27,Enrolled
1950,2888,SCH-073,Vocational,Somalia,2024-11-10,Dropped
1951,739,SCH-020,Primary,Somalia,2025-04-24,Dropped
1952,26,SCH-013,Adult Learning,Uganda,2025-07-28,Completed
1953,548,SCH-003,Adult Learning,South Sudan,2024-09-09,Completed
1954,4239,SCH-064,Primary,Somalia,2025-03-28,Enrolled
1955,1301,SCH-001,Vocational,Uganda,2026-04-24,Enrolled
1956,4062,SCH-050,Vocational,Kenya,2025-04-09,Dropped
1957,1108,SCH-030,Secondary,Uganda,2026-02-17,Enrolled
1958,556,SCH-041,Secondary,Kenya,2026-03-29,Enrolled
1959,179,SCH-049,Vocational,Somalia,2025-04-22,Enrolled
1960,2521,SCH-043,Adult Learning,Kenya,2024-10-15,Enrolled
1961,2436,SCH-027,Secondary,South Sudan,2025-06-08,Completed
1962,44,SCH-057,Adult Learning,Somalia,2025-07-13,Enrolled
1963,704,SCH-032,Secondary,Uganda,2025-03-14,Enrolled
1964,4782,SCH-048,Adult Learning,Ethiopia,2025-09-02,Completed
1965,3907,SCH-070,Vocational,Uganda,2026-07-07,Completed
1966,3348,SCH-062,Vocational,Uganda,2025-10-16,Dropped
1967,3129,SCH-022,Primary,Uganda,2025-02-03,Enrolled
1968,3483,SCH-071,Adult Learning,Uganda,2025-08-26,Completed
1969,4166,SCH-077,Secondary,Somalia,2024-10-14,Enrolled
1970,2476,SCH-073,Primary,Ethiopia,2026-03-24,Dropped
1971,4632,SCH-020,Vocational,Somalia,2026-03-31,Dropped
1972,38,SCH-021,Vocational,Uganda,2026-06-07,Completed
1973,4791,SCH-004,Primary,Kenya,2025-07-01,Enrolled
1974,251,SCH-013,Primary,Kenya,2025-11-26,Completed
1975,1768,SCH-002,Adult Learning,Ethiopia,2024-09-13,Enrolled
1976,1857,SCH-059,Vocational,Somalia,2024-12-14,Enrolled
1977,3494,SCH-076,Secondary,South Sudan,2025-11-01,Enrolled
1978,801,SCH-016,Adult Learning,Somalia,2025-11-08,Dropped
1979,1854,SCH-072,Secondary,Somalia,2024-09-19,Completed
1980,3065,SCH-005,Secondary,Kenya,2024-09-22,Dropped
1981,2390,SCH-051,Secondary,Kenya,2026-02-27,Dropped
1982,3021,SCH-061,Vocational,South Sudan,2025-12-31,Dropped
1983,1148,SCH-028,Primary,Ethiopia,2025-09-28,Completed
1984,3704,SCH-066,Adult Learning,Somalia,2025-09-12,Completed
1985,3567,SCH-017,Secondary,Somalia,2026-07-13,Completed
1986,3606,SCH-039,Vocational,Kenya,2025-09-10,Completed
1987,3457,SCH-074,Secondary,Uganda,2025-05-12,Enrolled
1988,2093,SCH-065,Secondary,Uganda,2024-12-10,Completed
1989,2705,SCH-031,Secondary,Kenya,2025-09-20,Enrolled
1990,4727,SCH-047,Primary,Kenya,2025-01-25,Enrolled
1991,4630,SCH-009,Vocational,South Sudan,2024-11-03,Completed
1992,4811,SCH-048,Adult Learning,Somalia,2026-06-08,Dropped
1993,3968,SCH-063,Vocational,Somalia,2026-05-08,Enrolled
1994,2101,SCH-034,Vocational,South Sudan,2024-08-18,Completed
1995,649,SCH-048,Primary,Somalia,2026-05-02,Dropped
1996,1227,SCH-036,Vocational,South Sudan,2025-06-18,Enrolled
1997,81,SCH-070,Primary,Somalia,2025-01-03,Completed
1998,2587,SCH-033,Adult Learning,Kenya,2026-07-14,Completed
1999,4126,SCH-014,Primary,Somalia,2026-06-01,Completed
2000,781,SCH-029,Secondary,South Sudan,2026-01-04,Completed
2001,1504,SCH-059,Adult Learning,Somalia,2025-12-07,Completed
2002,2461,SCH-007,Vocational,Ethiopia,2024-11-24,Dropped
2003,2885,SCH-062,Primary,Somalia,2025-10-27,Completed
2004,4717,SCH-066,Vocational,Uganda,2026-02-16,Dropped
2005,294,SCH-024,Primary,South Sudan,2025-09-18,Completed
2006,4084,SCH-076,Vocational,Kenya,2025-01-11,Enrolled
2007,2967,SCH-024,Vocational,Somalia,2024-10-01,Completed
2008,97,SCH-048,Vocational,South Sudan,2026-05-05,Completed
2009,3673,SCH-071,Adult Learning,Uganda,2025-04-17,Enrolled
2010,4904,SCH-045,Secondary,South Sudan,2026-02-07,Enrolled
2011,2532,SCH-077,Secondary,Ethiopia,2025-08-04,Dropped
2012,992,SCH-037,Secondary,Uganda,2024-10-20,Dropped
2013,2330,SCH-036,Primary,Kenya,2024-08-13,Completed
2014,351,SCH-052,Adult Learning,Ethiopia,2024-12-01,Dropped
2015,1465,SCH-042,Primary,South Sudan,2026-02-23,Dropped
2016,1554,SCH-056,Primary,South Sudan,2025-09-21,Enrolled
2017,4942,SCH-026,Primary,Somalia,2026-01-17,Dropped
2018,1910,SCH-076,Secondary,Somalia,2025-05-22,Dropped
2019,258,SCH-067,Adult Learning,Ethiopia,2026-06-02,Enrolled
2020,3932,SCH-058,Primary,South Sudan,2025-05-07,Completed
2021,3746,SCH-075,Adult Learning,Kenya,2025-09-27,Dropped
2022,2506,SCH-035,Secondary,Somalia,2026-04-07,Enrolled
2023,4272,SCH-040,Vocational,Ethiopia,2024-08-30,Completed
2024,2377,SCH-006,Primary,Ethiopia,2025-01-16,Dropped
2025,513,SCH-058,Secondary,Ethiopia,2025-09-05,Dropped
2026,2681,SCH-002,Adult Learning,South Sudan,2026-02-18,Completed
2027,1554,SCH-044,Vocational,Ethiopia,2025-06-13,Completed
2028,4607,SCH-068,Vocational,Uganda,2025-08-16,Enrolled
2029,1069,SCH-007,Adult Learning,South Sudan,2025-10-08,Completed
2030,3744,SCH-056,Secondary,Uganda,2024-12-11,Dropped
2031,476,SCH-041,Adult Learning,Uganda,2025-09-26,Enrolled
2032,4717,SCH-050,Vocational,Kenya,2025-06-23,Completed
2033,1345,SCH-057,Secondary,Kenya,2024-08-09,Completed
2034,1910,SCH-073,Secondary,Kenya,2025-04-28,Enrolled
2035,548,SCH-073,Adult Learning,Kenya,2025-06-21,Enrolled
2036,1615,SCH-080,Adult Learning,Somalia,2025-01-16,Completed
2037,1431,SCH-009,Primary,Somalia,2025-09-10,Completed
2038,886,SCH-036,Vocational,Kenya,2026-02-09,Enrolled
2039,2215,SCH-058,Adult Learning,South Sudan,2025-09-10,Dropped
2040,3375,SCH-002,Secondary,South Sudan,2024-08-04,Enrolled
2041,3955,SCH-061,Primary,Ethiopia,2025-06-16,Enrolled
