distribution_id,project_id,beneficiary_id,food_item,quantity,unit,country,distribution_date,warehouse_code
403,4,2840,Salt,12,kg,Kenya,2024-10-25,WH-002
404,8,3155,Rice,4,kg,Kenya,2025-05-01,WH-001
405,5,1677,Salt,72,kg,South Sudan,2025-12-15,WH-001
406,1,1719,Cooking Oil,79,kg,Ethiopia,2026-07-03,WH-003
407,24,3829,Cooking Oil,17,kg,Uganda,2025-01-09,WH-004
408,5,2093,Salt,61,kg,Ethiopia,2024-11-20,WH-003
409,14,655,Beans,91,kg,South Sudan,2025-03-05,WH-004
410,4,951,Lentils,89,kg,Kenya,2025-02-28,WH-003
411,23,2260,Maize Flour,19,kg,Somalia,2026-03-27,WH-001
412,8,3289,Sugar,23,kg,Uganda,2026-07-04,WH-004
413,21,4257,Rice,26,kg,South Sudan,2026-03-12,WH-001
414,1,4499,Beans,33,kg,Ethiopia,2024-07-31,WH-003
415,26,2173,Cooking Oil,68,kg,Somalia,2025-03-18,WH-004
416,27,2106,Maize Flour,84,kg,Ethiopia,2025-05-10,WH-003
417,11,3603,Rice,48,kg,Kenya,2025-10-11,WH-004
418,29,1734,Lentils,85,kg,South Sudan,2025-03-29,WH-003
419,30,3141,Beans,73,kg,Kenya,2026-01-08,WH-004
420,19,3541,Sugar,92,kg,Somalia,2025-05-09,WH-001
421,28,1252,Salt,28,kg,Somalia,2026-05-13,WH-004
422,9,1124,Maize Flour,96,kg,Somalia,2024-10-10,WH-003
423,23,4157,Lentils,90,kg,Ethiopia,2025-04-25,WH-003
424,6,4847,Cooking Oil,95,kg,South Sudan,2025-09-20,WH-003
425,1,301,Cooking Oil,2,kg,Kenya,2025-07-20,WH-003
426,19,1284,Beans,29,kg,South Sudan,2024-10-10,WH-002
427,24,4107,Rice,87,kg,South Sudan,2025-04-20,WH-002
428,20,3735,Beans,4,kg,Kenya,2025-02-19,WH-001
429,10,4255,Maize Flour,38,kg,South Sudan,2025-04-02,WH-001
430,7,4866,Salt,90,kg,Kenya,2025-01-22,WH-004
431,26,3268,Maize Flour,3,kg,Uganda,2025-04-11,WH-001
432,3,1085,Salt,70,kg,Somalia,2025-03-14,WH-001
433,21,747,Sugar,84,kg,Uganda,2025-09-05,WH-001
434,7,3904,Sugar,95,kg,Somalia,2025-03-16,WH-003
435,12,1011,Lentils,9,kg,Kenya,2026-05-09,WH-002
436,28,652,Salt,43,kg,Uganda,2026-01-23,WH-004
437,7,4854,Maize Flour,26,kg,Uganda,2026-06-07,WH-001
438,5,1186,Maize Flour,80,kg,South Sudan,2025-11-13,WH-004
439,30,4676,Salt,3,kg,Kenya,2025-10-10,WH-001
440,11,4191,Rice,100,kg,Kenya,2026-03-08,WH-002
441,28,4136,Rice,30,kg,Somalia,2026-02-12,WH-003
442,19,4233,Cooking Oil,13,kg,Kenya,2024-08-10,WH-003
443,28,4658,Lentils,33,kg,South Sudan,2025-01-22,WH-004
444,15,2232,Cooking Oil,8,kg,Kenya,2024-09-12,WH-003
445,22,2823,Cooking Oil,69,kg,Kenya,2025-04-25,WH-001
446,15,3848,Lentils,33,kg,Kenya,2024-10-12,WH-002
447,11,2069,Sugar,75,kg,Ethiopia,2024-10-27,WH-003
448,29,2112,Sugar,36,kg,Uganda,2025-12-12,WH-003
449,23,4696,Maize Flour,93,kg,South Sudan,2025-04-18,WH-003
450,19,3251,Beans,72,kg,Somalia,2026-01-31,WH-002
451,16,2395,Lentils,53,kg,Somalia,2026-03-26,WH-002
452,22,4028,Cooking Oil,24,kg,Somalia,2025-01-18,WH-002
453,14,1800,Sugar,80,kg,Ethiopia,2026-04-25,WH-001
454,18,2671,Beans,67,kg,Ethiopia,2025-02-17,WH-002
455,8,2616,Cooking Oil,36,kg,Kenya,2025-03-08,WH-004
456,25,3483,Sugar,84,kg,Ethiopia,2025-05-10,WH-002
457,7,3152,Rice,79,kg,Uganda,2026-04-29,WH-001
458,9,4929,Sugar,92,kg,South Sudan,2025-01-04,WH-001
459,12,3709,Cooking Oil,86,kg,Kenya,2025-12-05,WH-004
460,28,267,Maize Flour,39,kg,Ethiopia,2025-09-15,WH-004
461,5,1213,Lentils,72,kg,Kenya,2025-10-18,WH-002
462,11,3074,Beans,23,kg,Kenya,2025-11-20,WH-004
463,16,3240,Cooking Oil,43,kg,Kenya,2025-01-02,WH-001
464,10,4170,Salt,9,kg,Ethiopia,2025-10-28,WH-001
465,3,2190,Beans,44,kg,Uganda,2025-07-02,WH-002
466,20,4823,Sugar,35,kg,Kenya,2025-03-01,WH-003
467,26,1980,Salt,29,kg,Uganda,2025-01-27,WH-003
468,20,2221,Cooking Oil,42,kg,Uganda,2025-11-02,WH-003
469,22,1331,Salt,65,kg,South Sudan,2025-04-30,WH-003
470,13,1739,Salt,86,kg,Ethiopia,2026-05-13,WH-004
471,21,2608,Maize Flour,94,kg,South Sudan,2026-01-23,WH-004
472,30,3478,Lentils,88,kg,South Sudan,2025-12-08,WH-003
473,21,205,Sugar,95,kg,Somalia,2026-07-10,WH-003
474,23,2696,Rice,35,kg,South Sudan,2025-08-04,WH-003
475,12,2690,Lentils,48,kg,Ethiopia,2026-01-28,WH-001
476,18,2666,Rice,21,kg,Uganda,2024-10-27,WH-001
477,27,2597,Maize Flour,47,kg,Somalia,2026-02-13,WH-004
478,21,4983,Salt,11,kg,Somalia,2026-03-19,WH-003
479,1,3522,Cooking Oil,81,kg,Ethiopia,2026-01-10,WH-003
480,7,1944,Salt,54,kg,Somalia,2026-07-19,WH-002
481,11,4729,Maize Flour,73,kg,Kenya,2024-08-22,WH-002
482,29,178,Beans,13,kg,Somalia,2024-09-14,WH-001
483,27,1535,Lentils,20,kg,Kenya,2025-06-30,WH-003
484,20,3205,Salt,34,kg,Uganda,2025-09-29,WH-003
485,26,2405,Salt,51,kg,South Sudan,2025-02-22,WH-004
486,19,1414,Sugar,80,kg,Kenya,2024-09-15,WH-001
487,25,1452,Salt,49,kg,Somalia,2026-01-04,WH-003
488,24,2589,Sugar,98,kg,Somalia,2024-10-23,WH-002
489,5,430,Salt,54,kg,South Sudan,2024-12-06,WH-002
490,15,710,Rice,48,kg,South Sudan,2026-06-15,WH-001
491,5,3850,Lentils,54,kg,Ethiopia,2026-01-30,WH-003
492,29,1482,Beans,17,kg,South Sudan,2026-01-01,WH-004
493,21,397,Sugar,97,kg,Kenya,2025-12-02,WH-004
494,5,1464,Sugar,15,kg,Kenya,2024-08-16,WH-004
495,29,4649,Maize Flour,36,kg,Somalia,2024-09-28,WH-004
496,25,675,Salt,83,kg,South Sudan,2025-04-23,WH-001
497,21,886,Salt,29,kg,Kenya,2025-07-26,WH-001
498,5,2364,Beans,41,kg,Ethiopia,2025-08-08,WH-003
499,3,1749,Maize Flour,55,kg,Somalia,2025-07-16,WH-001
500,23,2871,Beans,74,kg,Kenya,2025-11-09,WH-002
501,13,1732,Beans,92,kg,Uganda,2025-06-09,WH-002
502,18,4808,Rice,76,kg,Kenya,2025-07-14,WH-003
503,25,1769,Beans,71,kg,Uganda,2026-05-05,WH-001
504,20,2638,Rice,68,kg,Ethiopia,2026-01-08,WH-002
505,29,4935,Maize Flour,23,kg,Somalia,2025-11-28,WH-004
506,3,3439,Cooking Oil,32,kg,Kenya,2024-12-16,WH-001
507,4,4056,Cooking Oil,95,kg,Kenya,2026-03-31,WH-002
508,14,1389,Rice,78,kg,South Sudan,2025-10-10,WH-003
509,16,3267,Lentils,53,kg,Ethiopia,2025-10-28,WH-001
510,16,500,Beans,32,kg,Uganda,2025-04-07,WH-004
511,9,2687,Maize Flour,6,kg,Kenya,2025-12-17,WH-002
512,30,2991,Beans,16,kg,South Sudan,2026-06-22,WH-003
513,3,2667,Cooking Oil,47,kg,South Sudan,2025-07-16,WH-001
514,12,3161,Salt,2,kg,Kenya,2026-02-12,WH-002
515,22,3302,Beans,84,kg,Kenya,2024-09-23,WH-004
516,12,561,Rice,7,kg,Ethiopia,2025-03-09,WH-002
517,14,3268,Maize Flour,66,kg,South Sudan,2026-06-25,WH-004
518,4,1017,Beans,21,kg,Ethiopia,2025-12-01,WH-003
519,13,4405,Lentils,30,kg,South Sudan,2026-01-20,WH-004
520,18,539,Sugar,55,kg,Ethiopia,2025-07-12,WH-004
521,11,1407,Rice,70,kg,Uganda,2024-11-23,WH-002
522,13,4829,Salt,71,kg,Somalia,2026-06-24,WH-004
523,8,2048,Lentils,97,kg,Kenya,2026-06-13,WH-001
524,20,2213,Lentils,47,kg,Somalia,2025-11-30,WH-001
525,9,2287,Beans,94,kg,Ethiopia,2026-06-13,WH-002
526,20,876,Maize Flour,65,kg,Kenya,2024-11-18,WH-002
527,22,2283,Cooking Oil,58,kg,Kenya,2025-12-22,WH-002
528,27,2640,Rice,46,kg,Somalia,2025-03-16,WH-004
529,16,2080,Maize Flour,13,kg,South Sudan,2026-07-04,WH-001
530,24,1213,Cooking Oil,86,kg,Kenya,2026-04-22,WH-001
531,6,3089,Cooking Oil,86,kg,South Sudan,2025-03-18,WH-002
532,24,1785,Beans,60,kg,Kenya,2025-04-05,WH-002
533,17,782,Cooking Oil,64,kg,Somalia,2025-06-05,WH-001
534,16,1334,Salt,12,kg,South Sudan,2024-08-11,WH-003
535,5,473,Salt,5,kg,South Sudan,2025-12-25,WH-001
536,27,998,Salt,62,kg,South Sudan,2024-11-10,WH-004
537,13,3740,Salt,3,kg,Somalia,2025-03-10,WH-001
538,4,2532,Beans,81,kg,South Sudan,2024-12-30,WH-001
539,26,273,Sugar,49,kg,Kenya,2026-05-27,WH-001
540,22,3130,Sugar,5,kg,Kenya,2025-06-06,WH-002
541,25,3539,Maize Flour,6,kg,Somalia,2026-01-31,WH-003
542,26,3661,Cooking Oil,30,kg,Uganda,2025-12-08,WH-003
543,3,1344,Salt,5,kg,Uganda,2025-09-16,WH-002
544,28,2858,Lentils,74,kg,Kenya,2026-04-10,WH-003
545,19,3515,Lentils,12,kg,Kenya,2026-04-18,WH-002
546,26,304,Cooking Oil,15,kg,Uganda,2026-05-27,WH-002
547,13,2767,Beans,68,kg,Somalia,2025-10-24,WH-003
548,12,4609,Maize Flour,47,kg,Uganda,2025-03-08,WH-004
549,28,2652,Beans,45,kg,Ethiopia,2024-07-25,WH-002
550,29,1199,Sugar,28,kg,Ethiopia,2024-11-23,WH-002
551,18,3133,Maize Flour,56,kg,Kenya,2024-10-07,WH-004
552,3,1119,Sugar,1,kg,Somalia,2025-09-02,WH-003
553,2,2140,Lentils,87,kg,South Sudan,2025-12-23,WH-001
554,2,745,Rice,68,kg,Somalia,2025-01-21,WH-001
555,28,2377,Beans,77,kg,Kenya,2026-04-14,WH-001
556,6,219,Rice,73,kg,Somalia,2025-07-15,WH-002
557,23,4059,Sugar,29,kg,Kenya,2025-01-17,WH-004
558,1,93,Beans,50,kg,Kenya,2024-12-18,WH-002
559,27,414,Maize Flour,18,kg,Kenya,2025-02-04,WH-003
560,24,4952,Cooking Oil,83,kg,Kenya,2025-09-27,WH-003
561,14,1427,Salt,80,kg,Uganda,2026-04-12,WH-004
562,8,1083,Cooking Oil,18,kg,Ethiopia,2025-08-23,WH-002
563,19,4446,Rice,45,kg,Kenya,2025-09-04,WH-001
564,27,949,Salt,59,kg,Somalia,2025-06-13,WH-002
565,11,3684,Lentils,6,kg,South Sudan,2025-04-18,WH-004
566,8,3047,Salt,61,kg,Somalia,2024-10-03,WH-004
567,29,720,Beans,40,kg,South Sudan,2025-09-19,WH-003
568,29,3725,Cooking Oil,52,kg,Somalia,2025-09-05,WH-002
569,16,1872,Lentils,57,kg,Somalia,2025-09-26,WH-002
570,4,3290,Maize Flour,9,kg,Kenya,2025-05-31,WH-003
571,5,1886,Lentils,62,kg,Kenya,2026-01-17,WH-004
572,9,2166,Cooking Oil,11,kg,Kenya,2026-05-11,WH-002
573,16,4296,Sugar,85,kg,Somalia,2025-08-14,WH-003
574,3,2061,Beans,82,kg,South Sudan,2025-01-19,WH-004
575,6,2873,Sugar,65,kg,Kenya,2026-05-03,WH-003
576,18,1496,Lentils,38,kg,Uganda,2026-01-25,WH-002
577,21,4585,Lentils,39,kg,South Sudan,2025-07-06,WH-003
578,13,127,Lentils,31,kg,South Sudan,2025-04-30,WH-003
579,29,1171,Beans,82,kg,Somalia,2025-09-26,WH-002
580,8,4646,Rice,32,kg,Kenya,2025-05-06,WH-003
581,25,1039,Salt,26,kg,Ethiopia,2026-01-04,WH-003
582,23,481,Maize Flour,29,kg,Ethiopia,2024-09-25,WH-003
583,17,719,Sugar,9,kg,Somalia,2024-08-28,WH-002
584,9,2435,Salt,77,kg,South Sudan,2026-06-28,WH-003
585,2,1397,Salt,56,kg,Uganda,2026-01-15,WH-002
586,16,2732,Beans,34,kg,Uganda,2026-03-04,WH-004
587,28,3391,Cooking Oil,99,kg,Kenya,2026-07-12,WH-002
588,2,3704,Rice,77,kg,Somalia,2026-04-24,WH-004
589,28,2332,Beans,28,kg,South Sudan,2026-01-17,WH-003
590,15,2844,Rice,79,kg,South Sudan,2024-09-23,WH-001
591,11,4746,Beans,74,kg,South Sudan,2025-07-18,WH-003
592,13,1363,Lentils,77,kg,Ethiopia,2024-11-21,WH-004
593,29,1861,Beans,36,kg,Uganda,2025-03-08,WH-004
594,27,1805,Maize Flour,90,kg,Somalia,2026-01-13,WH-002
595,5,3497,Beans,39,kg,Somalia,2025-02-14,WH-001
596,9,1137,Maize Flour,84,kg,South Sudan,2026-07-18,WH-001
597,10,4419,Beans,93,kg,South Sudan,2025-12-27,WH-003
598,25,3375,Beans,97,kg,Uganda,2024-10-26,WH-004
599,29,3562,Salt,89,kg,Uganda,2024-10-21,WH-002
600,22,1421,Lentils,62,kg,Kenya,2024-09-18,WH-004
601,12,4371,Beans,28,kg,South Sudan,2025-11-15,WH-003
602,21,4145,Beans,51,kg,Kenya,2025-03-12,WH-002
603,17,3218,Salt,32,kg,Ethiopia,2025-04-05,WH-001
604,29,4633,Sugar,42,kg,South Sudan,2025-08-22,WH-003
605,23,2487,Sugar,72,kg,South Sudan,2024-09-07,WH-003
606,14,2830,Sugar,5,kg,South Sudan,2026-03-09,WH-003
607,18,4866,Rice,15,kg,Somalia,2025-07-24,WH-004
608,15,643,Cooking Oil,33,kg,Somalia,2026-06-19,WH-003
609,29,1463,Cooking Oil,96,kg,Kenya,2024-11-04,WH-004
610,24,1799,Cooking Oil,52,kg,South Sudan,2025-05-19,WH-001
611,29,3653,Maize Flour,18,kg,Kenya,2025-12-30,WH-001
612,14,1107,Rice,31,kg,Uganda,2024-11-21,WH-002
613,14,4443,Lentils,57,kg,Uganda,2024-07-28,WH-001
614,23,1324,Beans,49,kg,Kenya,2024-11-07,WH-004
615,10,1604,Sugar,52,kg,Somalia,2025-11-09,WH-001
616,28,964,Beans,66,kg,Kenya,2025-12-01,WH-001
617,2,2696,Sugar,22,kg,Uganda,2025-12-01,WH-002
618,30,3168,Cooking Oil,13,kg,Somalia,2024-09-12,WH-004
619,18,834,Cooking Oil,1,kg,Kenya,2026-04-23,WH-002
620,12,926,Lentils,53,kg,Kenya,2025-08-12,WH-003
621,27,4841,Rice,50,kg,South Sudan,2026-06-11,WH-003
622,26,1987,Sugar,29,kg,Uganda,2025-06-02,WH-003
623,6,3867,Lentils,29,kg,Somalia,2025-09-11,WH-003
624,22,3844,Sugar,21,kg,Somalia,2025-02-09,WH-004
625,19,3019,Lentils,50,kg,Somalia,2024-10-21,WH-002
626,14,3020,Salt,47,kg,Ethiopia,2025-10-21,WH-002
627,14,1598,Lentils,2,kg,South Sudan,2024-08-02,WH-001
628,5,1580,Rice,99,kg,Kenya,2024-11-15,WH-001
629,23,1439,Salt,72,kg,Kenya,2026-02-23,WH-004
630,2,2481,Beans,35,kg,Somalia,2025-11-04,WH-001
631,13,632,Cooking Oil,57,kg,Somalia,2024-10-17,WH-003
632,18,3460,Lentils,83,kg,Ethiopia,2025-12-12,WH-003
633,19,4272,Sugar,96,kg,Uganda,2024-08-20,WH-001
634,17,3431,Cooking Oil,7,kg,Uganda,2026-07-09,WH-001
635,24,2420,Sugar,53,kg,Uganda,2024-11-20,WH-004
636,10,1858,Salt,9,kg,Kenya,2025-08-23,WH-001
637,20,84,Lentils,28,kg,Ethiopia,2025-03-06,WH-003
638,7,2565,Salt,15,kg,Kenya,2025-05-29,WH-004
639,7,2466,Rice,97,kg,Kenya,2024-07-24,WH-003
640,16,1526,Cooking Oil,28,kg,Kenya,2026-02-26,WH-002
641,19,2137,Maize Flour,42,kg,Uganda,2026-06-28,WH-004
642,29,3718,Salt,72,kg,South Sudan,2025-09-21,WH-003
643,24,1772,Maize Flour,69,kg,Ethiopia,2025-09-26,WH-003
644,25,2465,Sugar,58,kg,Ethiopia,2026-07-06,WH-003
645,4,2549,Cooking Oil,7,kg,Somalia,2026-03-04,WH-004
646,10,2765,Beans,83,kg,Ethiopia,2025-02-25,WH-001
647,5,2376,Sugar,47,kg,South Sudan,2025-05-16,WH-004
648,15,2334,Maize Flour,60,kg,Somalia,2025-04-25,WH-003
649,15,2256,Beans,81,kg,Ethiopia,2025-12-12,WH-004
650,30,1548,Lentils,39,kg,Kenya,2026-03-06,WH-002
651,5,2134,Salt,51,kg,Kenya,2024-08-12,WH-001
652,2,414,Cooking Oil,97,kg,South Sudan,2026-05-16,WH-003
653,26,2033,Beans,14,kg,Uganda,2026-02-14,WH-001
654,21,1672,Lentils,60,kg,Kenya,2026-02-26,WH-004
655,2,4600,Sugar,28,kg,South Sudan,2025-07-17,WH-001
656,9,1730,Sugar,23,kg,Uganda,2025-10-31,WH-003
657,3,3300,Rice,13,kg,Somalia,2025-11-05,WH-004
658,26,4867,Cooking Oil,81,kg,Uganda,2025-12-19,WH-003
659,23,252,Rice,43,kg,Kenya,2026-01-03,WH-003
660,21,1117,Beans,46,kg,Uganda,2025-05-21,WH-002
661,20,1429,Beans,85,kg,Kenya,2025-05-07,WH-002
662,15,601,Sugar,41,kg,South Sudan,2024-08-22,WH-003
663,8,2671,Rice,77,kg,Uganda,2025-04-29,WH-003
664,21,2074,Rice,59,kg,Somalia,2025-05-24,WH-001
665,12,4828,Sugar,1,kg,Uganda,2025-04-20,WH-004
666,3,2198,Sugar,76,kg,South Sudan,2025-05-05,WH-002
667,13,262,Lentils,68,kg,Kenya,2025-11-17,WH-003
668,17,926,Salt,14,kg,Ethiopia,2025-09-11,WH-001
669,9,626,Salt,93,kg,Ethiopia,2025-05-03,WH-003
670,3,2458,Maize Flour,5,kg,Kenya,2025-08-04,WH-004
671,21,1534,Lentils,18,kg,Somalia,2024-11-02,WH-002
672,1,4091,Lentils,56,kg,South Sudan,2026-06-28,WH-001
673,14,3100,Lentils,95,kg,Kenya,2025-11-03,WH-004
674,8,4891,Salt,68,kg,Somalia,2025-12-11,WH-003
675,25,2495,Cooking Oil,8,kg,Ethiopia,2025-08-09,WH-004
676,16,438,Beans,11,kg,South Sudan,2026-05-07,WH-003
677,9,1711,Rice,54,kg,Uganda,2025-08-25,WH-001
678,10,4208,Maize Flour,82,kg,Kenya,2026-05-22,WH-002
679,2,2754,Salt,49,kg,Uganda,2025-09-01,WH-002
680,21,4770,Beans,53,kg,Uganda,2025-08-16,WH-002
681,15,4943,Beans,80,kg,South Sudan,2024-12-30,WH-002
682,25,4209,Maize Flour,29,kg,Somalia,2025-02-03,WH-001
683,21,518,Rice,78,kg,South Sudan,2024-08-27,WH-002
684,22,1928,Beans,66,kg,Uganda,2025-02-13,WH-003
685,28,4608,Sugar,23,kg,Ethiopia,2025-01-05,WH-002
686,27,3957,Lentils,47,kg,Uganda,2026-01-20,WH-001
687,6,4576,Sugar,58,kg,South Sudan,2025-11-12,WH-004
688,11,4090,Lentils,70,kg,Kenya,2025-08-03,WH-003
689,5,4768,Maize Flour,77,kg,South Sudan,2026-01-20,WH-004
690,29,2139,Salt,77,kg,Uganda,2025-01-27,WH-003
691,13,4132,Cooking Oil,32,kg,South Sudan,2026-03-21,WH-001
692,10,3393,Lentils,21,kg,Uganda,2025-02-21,WH-003
693,30,2817,Salt,48,kg,Ethiopia,2025-07-17,WH-004
694,11,35,Cooking Oil,93,kg,Ethiopia,2026-02-26,WH-004
695,4,1369,Beans,65,kg,Ethiopia,2025-09-11,WH-003
696,21,453,Lentils,13,kg,Somalia,2025-10-12,WH-001
697,6,4976,Sugar,12,kg,Somalia,2025-08-13,WH-003
698,30,1086,Maize Flour,24,kg,Uganda,2025-04-21,WH-003
699,16,2462,Rice,34,kg,Kenya,2025-08-31,WH-002
700,4,3769,Salt,4,kg,Uganda,2025-11-07,WH-002
701,9,1661,Rice,79,kg,Uganda,2024-10-27,WH-004
702,13,1560,Lentils,6,kg,Kenya,2025-11-10,WH-003
703,22,3089,Rice,66,kg,Somalia,2025-06-10,WH-003
704,21,4027,Lentils,95,kg,Kenya,2024-11-30,WH-004
705,14,795,Lentils,85,kg,Uganda,2025-09-05,WH-004
706,1,1924,Cooking Oil,53,kg,Ethiopia,2025-03-01,WH-003
707,25,4694,Lentils,81,kg,Somalia,2025-08-24,WH-002
708,26,2270,Rice,33,kg,Kenya,2026-05-04,WH-003
709,28,3524,Sugar,11,kg,Ethiopia,2025-07-28,WH-004
710,2,3578,Salt,63,kg,Ethiopia,2025-09-24,WH-004
711,29,1836,Salt,99,kg,Uganda,2026-07-01,WH-001
712,14,2479,Rice,22,kg,Ethiopia,2024-07-30,WH-001
713,29,4704,Sugar,86,kg,Kenya,2024-11-14,WH-004
714,28,4595,Sugar,24,kg,Somalia,2025-11-07,WH-003
715,23,357,Maize Flour,53,kg,Ethiopia,2025-03-13,WH-002
716,15,3839,Beans,100,kg,South Sudan,2025-09-08,WH-002
717,26,3063,Beans,4,kg,Kenya,2025-05-27,WH-002
718,17,2918,Rice,76,kg,Kenya,2025-04-28,WH-004
719,7,792,Cooking Oil,30,kg,South Sudan,2024-11-16,WH-001
720,4,2949,Rice,41,kg,Kenya,2026-05-08,WH-001
721,1,2173,Sugar,86,kg,Uganda,2025-07-26,WH-002
722,16,1462,Maize Flour,22,kg,South Sudan,2025-06-24,WH-003
723,25,3680,Maize Flour,76,kg,Ethiopia,2026-01-21,WH-004
724,18,968,Sugar,99,kg,Kenya,2026-01-09,WH-003
725,2,3320,Lentils,5,kg,Ethiopia,2025-04-05,WH-002
726,26,4440,Maize Flour,77,kg,Uganda,2026-06-28,WH-003
727,2,2321,Rice,13,kg,South Sudan,2025-02-19,WH-001
728,14,1636,Sugar,3,kg,Uganda,2025-05-27,WH-001
729,6,300,Salt,97,kg,South Sudan,2026-05-31,WH-004
730,24,3628,Maize Flour,85,kg,Ethiopia,2025-05-12,WH-003
731,7,3542,Salt,18,kg,Ethiopia,2025-06-08,WH-002
732,20,563,Cooking Oil,76,kg,Uganda,2025-01-16,WH-003
733,19,451,Sugar,14,kg,South Sudan,2026-07-18,WH-002
734,20,3213,Maize Flour,38,kg,Uganda,2025-12-13,WH-001
735,10,3034,Beans,17,kg,Kenya,2025-01-19,WH-004
736,6,1103,Cooking Oil,25,kg,Ethiopia,2024-08-14,WH-004
737,3,2628,Salt,21,kg,Somalia,2026-03-14,WH-001
738,10,1706,Beans,46,kg,South Sudan,2024-12-02,WH-003
739,26,1865,Maize Flour,51,kg,Ethiopia,2024-12-09,WH-003
740,14,4220,Sugar,61,kg,Ethiopia,2024-08-20,WH-003
741,25,2005,Lentils,94,kg,Ethiopia,2025-04-14,WH-003
742,5,2717,Cooking Oil,38,kg,South Sudan,2024-09-27,WH-004
743,6,1399,Rice,4,kg,Uganda,2024-07-27,WH-003
744,5,3932,Rice,91,kg,Kenya,2024-12-12,WH-002
745,4,2137,Maize Flour,86,kg,South Sudan,2024-08-25,WH-003
746,29,172,Rice,15,kg,Somalia,2024-12-02,WH-001
747,15,3226,Cooking Oil,60,kg,Ethiopia,2025-03-13,WH-003
748,3,2678,Maize Flour,70,kg,South Sudan,2025-03-15,WH-001
749,18,2153,Maize Flour,77,kg,Somalia,2026-07-15,WH-004
750,14,4884,Cooking Oil,56,kg,South Sudan,2026-03-11,WH-001
751,13,4462,Rice,26,kg,Uganda,2026-04-03,WH-001
752,15,1312,Cooking Oil,86,kg,Ethiopia,2026-06-18,WH-004
753,1,3853,Rice,7,kg,Kenya,2024-12-17,WH-002
754,22,4095,Sugar,34,kg,Ethiopia,2025-11-29,WH-001
755,8,300,Beans,1,kg,Somalia,2026-03-26,WH-003
756,15,988,Cooking Oil,6,kg,South Sudan,2025-02-06,WH-002
757,6,1227,Cooking Oil,16,kg,South Sudan,2024-08-04,WH-002
758,7,3378,Cooking Oil,15,kg,Ethiopia,2025-04-06,WH-004
759,27,2410,Cooking Oil,54,kg,Kenya,2025-11-21,WH-003
760,25,1336,Sugar,86,kg,South Sudan,2025-03-16,WH-001
761,1,4289,Salt,25,kg,Ethiopia,2025-08-28,WH-001
762,20,2154,Beans,53,kg,South Sudan,2025-05-18,WH-002
763,26,4306,Salt,44,kg,Uganda,2024-12-04,WH-004
764,5,2138,Sugar,56,kg,Kenya,2026-06-13,WH-004
765,15,1688,Lentils,15,kg,Somalia,2025-12-07,WH-001
766,29,2066,Rice,86,kg,Kenya,2025-02-21,WH-003
767,8,1662,Lentils,97,kg,Ethiopia,2024-07-19,WH-003
768,27,2547,Cooking Oil,8,kg,South Sudan,2025-01-04,WH-003
769,24,700,Sugar,28,kg,South Sudan,2024-07-21,WH-004
770,21,427,Lentils,88,kg,Kenya,2025-11-30,WH-003
771,15,1607,Maize Flour,62,kg,South Sudan,2026-02-23,WH-004
772,28,3225,Beans,28,kg,Uganda,2026-05-11,WH-004
773,19,66,Cooking Oil,23,kg,South Sudan,2025-10-02,WH-001
774,19,2723,Rice,78,kg,South Sudan,2025-06-24,WH-001
775,3,181,Sugar,30,kg,South Sudan,2026-03-27,WH-004
776,6,4115,Lentils,70,kg,South Sudan,2026-01-30,WH-004
777,19,4036,Cooking Oil,76,kg,Uganda,2025-04-24,WH-002
778,29,950,Maize Flour,17,kg,Somalia,2025-11-04,WH-002
779,7,796,Beans,65,kg,Uganda,2026-01-03,WH-001
780,8,4431,Sugar,27,kg,Uganda,2025-03-21,WH-004
781,23,1422,Rice,66,kg,South Sudan,2026-02-17,WH-002
782,2,3949,Cooking Oil,48,kg,Somalia,2025-10-21,WH-003
783,24,1571,Rice,31,kg,Somalia,2024-08-01,WH-003
784,13,3896,Lentils,32,kg,Somalia,2025-10-21,WH-001
785,6,1766,Beans,20,kg,South Sudan,2026-04-06,WH-003
786,19,787,Maize Flour,100,kg,Somalia,2026-02-20,WH-001
787,29,4119,Lentils,79,kg,Somalia,2026-03-23,WH-001
788,19,4562,Rice,46,kg,Kenya,2026-05-31,WH-001
789,24,1341,Maize Flour,83,kg,South Sudan,2024-10-30,WH-001
790,11,2731,Salt,95,kg,Ethiopia,2025-02-25,WH-003
791,23,1703,Maize Flour,75,kg,Ethiopia,2026-05-25,WH-002
792,11,2684,Cooking Oil,98,kg,Somalia,2024-10-10,WH-003
793,22,1592,Beans,23,kg,Ethiopia,2026-02-01,WH-001
794,30,4334,Rice,91,kg,South Sudan,2025-10-26,WH-004
795,15,3170,Sugar,99,kg,Kenya,2025-02-13,WH-002
796,14,3719,Salt,22,kg,Ethiopia,2026-02-03,WH-003
797,30,3477,Lentils,27,kg,Kenya,2025-12-23,WH-002
798,4,478,Salt,66,kg,Uganda,2026-01-06,WH-003
799,24,1791,Lentils,28,kg,South Sudan,2025-09-14,WH-003
800,19,1479,Salt,73,kg,Uganda,2024-11-01,WH-004
801,12,119,Salt,13,kg,Kenya,2026-07-02,WH-002
802,7,2360,Beans,52,kg,Kenya,2026-06-14,WH-003
803,1,3154,Lentils,15,kg,South Sudan,2025-02-19,WH-001
804,15,2154,Cooking Oil,87,kg,Ethiopia,2024-11-22,WH-002
