cash_id,ben_id,project_id,country_id,amount,currency,payment_method,payment_date
485,3461,13,5,404.06,USD,Cash,25/05/2026
486,265,9,1,341.95,USD,Cash,22/01/2025
487,4201,23,1,59.23,USD,Mobile Money,02/03/2026
488,1541,17,4,131.28,USD,Bank Transfer,17/06/2025
489,4475,6,5,355,USD,Mobile Money,26/01/2026
490,846,4,3,241.79,USD,Voucher,17/06/2026
491,4715,4,2,108.67,USD,Mobile Money,17/09/2025
492,574,5,4,250.72,USD,Voucher,30/05/2025
493,4917,27,3,104.45,USD,Voucher,21/05/2025
494,2602,10,2,201.89,USD,Voucher,29/04/2026
495,3473,26,4,205.25,USD,Cash,04/11/2024
496,1638,10,2,149.7,USD,Mobile Money,10/01/2025
497,859,12,5,405.14,USD,Mobile Money,24/04/2026
498,2247,28,4,474.98,USD,Cash,09/05/2026
499,4703,5,5,144.76,USD,Bank Transfer,03/07/2025
500,3980,24,5,195.09,USD,Bank Transfer,08/10/2025
501,2497,29,3,373.88,USD,Mobile Money,28/01/2025
502,313,15,1,71.68,USD,Cash,01/04/2026
503,1997,26,5,448.07,USD,Bank Transfer,13/11/2024
504,4156,22,4,36.24,USD,Voucher,28/12/2024
505,896,4,2,343.93,USD,Bank Transfer,14/09/2024
506,4559,22,5,464,USD,Voucher,08/03/2025
507,529,9,4,90.43,USD,Mobile Money,06/06/2026
508,692,4,1,110.69,USD,Bank Transfer,07/06/2025
509,558,14,1,284.79,USD,Bank Transfer,27/09/2024
510,1241,4,3,29.21,USD,Cash,08/07/2026
511,2412,4,3,397.89,USD,Mobile Money,01/04/2025
512,2334,6,3,493.66,USD,Mobile Money,21/01/2025
513,2720,10,2,206.1,USD,Mobile Money,28/08/2024
514,313,3,5,458.64,USD,Cash,31/05/2026
515,4277,17,2,313.47,USD,Mobile Money,08/01/2026
516,4076,3,3,178.31,USD,Mobile Money,21/12/2024
517,4047,12,4,259.33,USD,Voucher,08/10/2025
518,2234,21,4,302,USD,Bank Transfer,25/02/2025
519,1414,26,1,258.87,USD,Cash,26/06/2026
520,2040,1,2,497.74,USD,Voucher,03/12/2025
521,2111,6,1,375.11,USD,Cash,04/12/2024
522,4566,19,1,370.12,USD,Voucher,05/08/2025
523,1135,29,5,75.85,USD,Mobile Money,12/03/2025
524,2428,21,5,427.15,USD,Bank Transfer,17/06/2026
525,2846,19,5,106.48,USD,Mobile Money,09/12/2024
526,3775,2,4,457.03,USD,Mobile Money,01/08/2024
527,212,13,3,421.51,USD,Mobile Money,20/06/2026
528,3187,7,3,234.04,USD,Bank Transfer,29/09/2024
529,4382,18,3,403.99,USD,Mobile Money,24/12/2025
530,1869,25,2,37.47,USD,Voucher,08/04/2026
531,4042,3,2,395.9,USD,Mobile Money,03/11/2025
532,4538,20,1,436.51,USD,Voucher,30/11/2024
533,2435,15,4,185.11,USD,Mobile Money,23/05/2026
534,3776,25,3,274.49,USD,Voucher,06/03/2026
535,4484,26,1,21.63,USD,Mobile Money,19/12/2025
536,4828,2,3,238.38,USD,Voucher,03/06/2026
537,1313,18,2,243.43,USD,Bank Transfer,04/08/2025
538,4315,25,2,441.77,USD,Mobile Money,07/05/2025
539,3238,30,2,433.62,USD,Bank Transfer,22/05/2026
540,2717,4,2,338.67,USD,Voucher,21/01/2026
541,2172,12,2,76.79,USD,Mobile Money,13/04/2026
542,1816,18,5,299.72,USD,Voucher,24/01/2025
543,2254,9,1,196.29,USD,Cash,03/11/2024
544,1641,28,2,394.94,USD,Cash,19/02/2026
545,1067,1,2,223.33,USD,Voucher,13/04/2025
546,167,2,5,164.1,USD,Cash,20/10/2024
547,2776,24,4,471.31,USD,Mobile Money,01/04/2025
548,3633,14,4,419.35,USD,Voucher,26/02/2025
549,3091,11,1,408.74,USD,Bank Transfer,09/04/2025
550,66,1,5,248.94,USD,Cash,27/06/2026
551,1691,23,1,95.34,USD,Voucher,12/03/2026
552,1196,2,4,206.16,USD,Bank Transfer,28/10/2024
553,3190,5,3,477.23,USD,Bank Transfer,15/10/2024
554,2737,7,4,349.07,USD,Bank Transfer,26/05/2026
555,285,6,2,390.64,USD,Cash,30/10/2025
556,4806,15,5,375.95,USD,Voucher,07/07/2026
557,1821,26,3,193.61,USD,Mobile Money,15/06/2026
558,3852,2,3,195.54,USD,Bank Transfer,22/01/2026
559,1374,15,5,334.05,USD,Cash,23/02/2025
560,2004,20,3,472.56,USD,Bank Transfer,28/08/2024
561,4914,11,3,304.77,USD,Mobile Money,21/12/2025
562,1405,9,2,88.81,USD,Cash,12/09/2024
563,4286,19,4,399.87,USD,Voucher,18/05/2026
564,4847,26,2,334.34,USD,Mobile Money,03/12/2025
565,2924,28,1,86.64,USD,Cash,25/06/2025
566,998,21,5,344.53,USD,Bank Transfer,06/04/2026
567,1421,18,4,491.5,USD,Bank Transfer,30/06/2026
568,4670,20,2,394.8,USD,Mobile Money,13/06/2025
569,2603,18,3,457.26,USD,Cash,23/07/2024
570,1767,5,1,184.15,USD,Bank Transfer,27/06/2026
571,1949,19,3,68.1,USD,Bank Transfer,03/12/2024
572,4778,20,5,203.45,USD,Cash,26/12/2025
573,2222,29,2,83.77,USD,Bank Transfer,02/01/2026
574,247,15,1,256.41,USD,Cash,12/01/2026
575,1403,29,4,213.89,USD,Voucher,27/10/2024
576,601,15,1,486.6,USD,Voucher,07/10/2024
577,2849,2,1,439.42,USD,Voucher,21/12/2024
578,1692,4,1,364.3,USD,Bank Transfer,03/08/2024
579,858,1,3,333.07,USD,Cash,23/07/2025
580,4807,30,1,317.87,USD,Cash,14/08/2024
581,3378,3,3,268.67,USD,Bank Transfer,11/05/2025
582,4360,28,1,251.73,USD,Voucher,10/07/2026
583,69,16,3,156.37,USD,Bank Transfer,24/08/2024
584,3952,11,5,380.43,USD,Cash,13/01/2025
585,378,20,4,320.02,USD,Mobile Money,26/06/2026
586,7,23,3,467.11,USD,Voucher,28/10/2024
587,2084,26,5,25.69,USD,Voucher,29/04/2025
588,2218,6,3,252.35,USD,Voucher,24/03/2026
589,1529,27,1,361.89,USD,Bank Transfer,01/06/2026
590,983,22,5,402.37,USD,Cash,26/03/2025
591,3774,30,2,114.97,USD,Mobile Money,02/08/2024
592,1971,29,3,359.68,USD,Bank Transfer,08/11/2024
593,3110,17,5,123.67,USD,Cash,24/02/2025
594,2776,15,2,83.59,USD,Mobile Money,02/12/2025
595,3761,18,5,106.54,USD,Cash,01/02/2026
596,4052,19,1,413.85,USD,Mobile Money,24/08/2024
597,670,13,4,392,USD,Cash,26/05/2026
598,834,9,5,68.37,USD,Mobile Money,17/05/2025
599,3577,9,5,266.68,USD,Cash,16/08/2024
600,159,14,4,119.14,USD,Mobile Money,31/07/2025
601,781,24,3,234.6,USD,Voucher,22/05/2026
602,689,16,2,75.23,USD,Bank Transfer,16/08/2024
603,41,17,2,399.71,USD,Mobile Money,31/05/2025
604,4621,26,2,182.49,USD,Mobile Money,02/12/2025
605,4103,9,5,245.5,USD,Bank Transfer,04/10/2024
606,2028,17,5,62,USD,Bank Transfer,15/09/2025
607,3860,9,5,485.38,USD,Cash,18/10/2024
608,1603,10,3,383.49,USD,Bank Transfer,17/06/2025
609,1848,15,3,496.54,USD,Voucher,29/03/2026
610,902,14,1,174.4,USD,Mobile Money,22/02/2025
611,1789,23,1,210.81,USD,Bank Transfer,19/12/2025
612,4462,18,1,48.56,USD,Mobile Money,09/02/2026
613,628,26,4,306.71,USD,Bank Transfer,24/09/2024
614,2888,2,1,285.88,USD,Cash,12/01/2025
615,1473,12,2,44.93,USD,Voucher,13/11/2024
616,2802,23,3,159.35,USD,Voucher,17/03/2025
617,3755,2,4,266.9,USD,Voucher,26/03/2025
618,2152,27,4,225.56,USD,Cash,06/09/2025
619,4787,9,2,72.55,USD,Cash,25/04/2025
620,2873,26,1,239.97,USD,Voucher,01/05/2025
621,4525,5,1,450.68,USD,Mobile Money,22/08/2025
622,3047,30,1,347.35,USD,Cash,13/03/2025
623,4290,6,4,144.66,USD,Mobile Money,29/11/2024
624,3208,29,4,88.51,USD,Bank Transfer,11/12/2024
625,4965,7,1,482.42,USD,Cash,30/07/2025
626,4046,9,3,25.48,USD,Bank Transfer,15/02/2025
627,3630,3,5,123.88,USD,Bank Transfer,31/07/2025
628,2539,19,1,173.47,USD,Mobile Money,06/05/2025
629,1199,21,4,476.86,USD,Bank Transfer,02/04/2026
630,3873,11,5,178.77,USD,Bank Transfer,15/10/2025
631,355,19,5,259.21,USD,Voucher,07/12/2024
632,1645,15,1,240.64,USD,Voucher,27/03/2026
633,632,25,5,130.64,USD,Bank Transfer,05/04/2026
634,3261,26,1,212.47,USD,Cash,22/08/2025
635,1509,6,4,395.92,USD,Cash,23/01/2025
636,278,21,3,454.95,USD,Bank Transfer,01/03/2025
637,3726,23,1,450.14,USD,Mobile Money,19/06/2026
638,2712,13,2,95.28,USD,Voucher,18/04/2025
639,128,10,3,83.85,USD,Bank Transfer,12/12/2024
640,4828,11,4,284.1,USD,Bank Transfer,21/09/2025
641,1142,29,4,360.68,USD,Bank Transfer,19/02/2026
642,4551,9,1,200.29,USD,Voucher,29/06/2026
643,2798,22,3,206.9,USD,Cash,26/01/2026
644,770,12,2,238.59,USD,Bank Transfer,29/06/2026
645,3509,11,1,410.58,USD,Cash,15/08/2025
646,1587,6,4,227.86,USD,Mobile Money,13/04/2026
647,3487,29,3,381.21,USD,Cash,19/02/2025
648,398,10,4,330.66,USD,Mobile Money,03/05/2026
649,126,16,1,328.85,USD,Bank Transfer,03/02/2025
650,3082,29,5,300.36,USD,Voucher,23/09/2024
651,2185,16,3,325.23,USD,Bank Transfer,05/08/2024
652,2721,21,4,269.71,USD,Cash,01/06/2026
653,2124,2,4,476.18,USD,Bank Transfer,02/10/2025
654,557,26,4,338.95,USD,Bank Transfer,13/08/2024
655,1639,24,2,194.87,USD,Mobile Money,25/04/2026
656,3225,12,3,491.46,USD,Mobile Money,06/04/2025
657,4915,16,5,397.55,USD,Voucher,22/12/2024
658,3767,16,3,168.14,USD,Mobile Money,26/12/2024
659,104,27,1,498.2,USD,Cash,05/09/2024
660,1510,1,3,494.57,USD,Voucher,07/04/2026
661,3741,8,1,307.87,USD,Bank Transfer,21/09/2025
662,2171,24,5,390.25,USD,Voucher,02/01/2025
663,3337,2,3,33.5,USD,Cash,12/05/2025
664,2066,8,1,99.83,USD,Bank Transfer,21/04/2025
665,4856,16,3,112.34,USD,Voucher,21/11/2025
666,2011,5,3,126.52,USD,Bank Transfer,07/05/2026
667,786,19,1,291.2,USD,Bank Transfer,04/06/2026
668,3884,28,2,169.99,USD,Mobile Money,31/08/2025
669,3671,26,2,183.7,USD,Bank Transfer,22/07/2025
670,2042,10,1,195.25,USD,Voucher,13/09/2024
671,4071,26,2,127.17,USD,Mobile Money,28/01/2026
672,1820,14,3,423.3,USD,Mobile Money,29/07/2024
673,4208,29,4,209.36,USD,Bank Transfer,24/10/2025
674,1532,4,4,352.3,USD,Cash,09/01/2025
675,4177,21,3,326.62,USD,Voucher,08/06/2025
676,1628,15,1,21.66,USD,Mobile Money,01/10/2025
677,1237,17,2,199.42,USD,Voucher,26/04/2025
678,2936,24,2,483.38,USD,Voucher,08/02/2026
679,3813,21,5,415.54,USD,Voucher,27/04/2025
680,4477,12,3,496.7,USD,Bank Transfer,06/02/2025
681,1311,21,2,190.67,USD,Mobile Money,21/05/2026
682,432,15,3,68.88,USD,Voucher,30/03/2025
683,2358,23,4,259.51,USD,Mobile Money,26/03/2026
684,1530,4,2,321.17,USD,Bank Transfer,06/03/2026
685,3217,29,4,40.82,USD,Bank Transfer,10/10/2024
686,4441,25,2,230.94,USD,Bank Transfer,03/06/2025
687,4221,3,3,45.3,USD,Bank Transfer,24/07/2025
688,4860,28,1,444,USD,Cash,18/02/2026
689,4816,7,5,397.67,USD,Voucher,11/01/2026
690,3174,20,2,92,USD,Cash,19/10/2025
691,3250,18,2,453.94,USD,Mobile Money,25/06/2026
692,567,19,3,402.3,USD,Mobile Money,02/10/2025
693,1407,16,2,148.66,USD,Cash,07/10/2025
694,563,28,5,462.84,USD,Mobile Money,15/03/2026
695,2473,9,4,426.48,USD,Bank Transfer,18/01/2025
696,4177,12,1,151.16,USD,Voucher,04/11/2024
697,3965,25,4,384.55,USD,Voucher,27/02/2026
698,3326,27,4,72.5,USD,Bank Transfer,21/02/2025
699,2920,13,1,39.48,USD,Bank Transfer,04/11/2025
700,2996,5,4,491.72,USD,Bank Transfer,25/04/2025
701,4664,22,4,499.18,USD,Voucher,05/01/2025
702,2926,24,4,274.4,USD,Mobile Money,16/01/2025
703,462,9,2,198.02,USD,Voucher,23/02/2026
704,1638,12,5,394.23,USD,Cash,22/12/2024
705,4610,14,4,112.2,USD,Mobile Money,25/01/2025
706,4987,15,1,133.45,USD,Mobile Money,30/09/2024
707,1418,2,4,142.91,USD,Bank Transfer,19/10/2024
708,2540,27,1,42.44,USD,Mobile Money,07/12/2025
709,3227,12,4,122.59,USD,Cash,02/05/2025
710,4611,5,5,230.81,USD,Mobile Money,04/09/2025
711,2478,6,5,459.72,USD,Voucher,12/04/2025
712,1597,6,3,132.99,USD,Voucher,23/12/2024
713,2883,24,4,295.05,USD,Voucher,29/04/2025
714,407,27,1,190.09,USD,Cash,23/04/2026
715,2447,6,2,173.24,USD,Mobile Money,07/10/2025
716,1909,16,5,317.55,USD,Cash,25/01/2026
717,915,15,4,431.61,USD,Cash,15/04/2025
718,3582,27,4,215.46,USD,Bank Transfer,11/09/2024
719,4510,16,3,184.62,USD,Voucher,02/08/2024
720,2201,28,4,482.46,USD,Bank Transfer,22/04/2026
721,2668,25,3,211.41,USD,Cash,22/05/2026
722,120,2,2,160.09,USD,Mobile Money,17/08/2025
723,2866,10,2,472.69,USD,Cash,10/06/2025
724,597,25,3,214.22,USD,Voucher,02/12/2024
725,2561,16,4,328.01,USD,Mobile Money,02/09/2024
726,4158,25,4,372.98,USD,Cash,15/07/2025
727,3692,25,3,311.07,USD,Voucher,08/02/2026
728,2346,8,2,372,USD,Mobile Money,29/08/2025
729,2657,1,3,232.03,USD,Bank Transfer,01/10/2025
730,4825,7,3,175.24,USD,Cash,31/03/2025
731,2470,13,4,132.21,USD,Cash,24/07/2024
732,3454,30,3,266.58,USD,Mobile Money,06/10/2025
733,4201,12,2,428.48,USD,Mobile Money,10/03/2025
734,2958,11,4,258.37,USD,Mobile Money,30/07/2024
735,539,18,1,144.67,USD,Bank Transfer,08/10/2024
736,3832,12,1,240.25,USD,Bank Transfer,27/08/2025
737,647,22,2,427.7,USD,Mobile Money,22/04/2026
738,2855,29,1,76.33,USD,Voucher,12/07/2025
739,4022,11,4,362.13,USD,Voucher,14/03/2026
740,4108,17,3,140.57,USD,Cash,08/04/2025
741,1119,14,4,415.73,USD,Cash,21/08/2025
742,3562,29,5,454.69,USD,Voucher,31/08/2024
743,4875,26,3,80.97,USD,Bank Transfer,04/06/2026
744,1706,13,2,377.14,USD,Cash,11/09/2024
745,1226,10,1,446.96,USD,Cash,04/05/2026
746,3765,11,2,44.07,USD,Cash,06/04/2026
747,2500,24,2,114.96,USD,Cash,15/09/2025
748,1623,6,3,407.4,USD,Cash,19/03/2025
749,875,30,4,88.84,USD,Voucher,10/05/2025
750,2268,10,5,444.32,USD,Mobile Money,07/07/2025
751,1832,23,3,340.26,USD,Mobile Money,01/01/2025
752,792,18,3,358.98,USD,Voucher,10/03/2025
753,4331,12,2,154.18,USD,Voucher,10/08/2025
754,3847,8,1,310.61,USD,Cash,14/11/2025
755,80,1,5,112.66,USD,Bank Transfer,18/06/2025
756,2528,16,3,122.48,USD,Cash,09/09/2025
757,2831,17,1,400.34,USD,Cash,22/06/2026
758,3289,5,3,457.15,USD,Voucher,13/05/2026
759,1967,24,2,34.91,USD,Bank Transfer,13/04/2026
760,4142,1,1,188.43,USD,Mobile Money,16/04/2026
761,2413,3,4,476.22,USD,Cash,15/02/2026
762,3447,18,1,283.83,USD,Voucher,13/05/2025
763,3902,6,3,275.02,USD,Voucher,23/08/2024
764,4560,7,5,424.59,USD,Cash,06/03/2025
765,546,9,3,473.49,USD,Mobile Money,05/05/2026
766,3358,19,5,324.97,USD,Mobile Money,08/12/2025
767,4400,21,1,350.83,USD,Mobile Money,10/10/2025
768,4358,16,1,326.97,USD,Cash,15/08/2025
769,3425,23,3,266.11,USD,Mobile Money,27/12/2024
770,4525,8,1,230.18,USD,Cash,20/07/2025
771,3789,22,5,381.62,USD,Mobile Money,10/04/2026
772,1750,6,3,119.06,USD,Mobile Money,09/02/2026
773,1863,5,5,225.72,USD,Voucher,06/01/2026
774,2598,22,3,195.27,USD,Bank Transfer,08/11/2025
775,1643,18,3,162.32,USD,Bank Transfer,17/11/2024
776,2700,4,2,477.15,USD,Bank Transfer,28/11/2025
777,4618,27,4,144.08,USD,Cash,17/05/2025
778,2119,5,1,437.77,USD,Mobile Money,03/05/2025
779,2209,14,2,270.79,USD,Mobile Money,07/08/2025
780,3734,16,2,84.2,USD,Voucher,09/10/2025
781,2678,15,5,348.07,USD,Mobile Money,07/05/2025
782,1162,3,1,384.7,USD,Bank Transfer,09/01/2026
783,4002,27,5,291.46,USD,Voucher,14/08/2025
784,3820,9,1,430.36,USD,Mobile Money,04/04/2025
785,3393,16,5,368.32,USD,Cash,04/10/2024
786,3691,5,3,381.64,USD,Cash,02/05/2026
787,2232,10,5,295.71,USD,Voucher,25/12/2024
788,1519,21,2,190.77,USD,Voucher,11/10/2025
789,1913,1,1,385.25,USD,Bank Transfer,05/10/2024
790,4438,2,3,181.22,USD,Cash,19/08/2025
791,1191,29,2,347.39,USD,Bank Transfer,16/02/2026
792,3603,25,5,496.02,USD,Bank Transfer,16/07/2026
793,793,20,1,282.06,USD,Voucher,12/08/2024
794,3660,5,1,155.9,USD,Mobile Money,28/09/2025
795,680,23,5,238.78,USD,Cash,05/07/2026
796,4251,1,2,265.29,USD,Mobile Money,03/03/2025
797,4407,8,4,195.7,USD,Bank Transfer,01/10/2024
798,2854,30,5,243.05,USD,Bank Transfer,13/01/2026
799,783,16,1,149.19,USD,Voucher,01/03/2025
800,4659,30,4,212.62,USD,Bank Transfer,14/07/2025
801,4021,15,3,351.3,USD,Voucher,22/12/2024
802,3028,20,5,489.61,USD,Bank Transfer,03/11/2025
803,4636,16,1,197.11,USD,Voucher,19/05/2025
804,4604,17,3,181.63,USD,Mobile Money,17/04/2025
805,214,7,4,163.53,USD,Mobile Money,15/11/2024
806,4305,6,3,486.55,USD,Bank Transfer,02/03/2025
807,1387,12,5,346.17,USD,Mobile Money,03/02/2026
808,2198,25,4,491.97,USD,Cash,15/05/2026
809,26,29,4,142.05,USD,Mobile Money,12/12/2025
810,872,3,5,490.24,USD,Cash,15/05/2025
811,1503,18,2,472.01,USD,Voucher,30/12/2024
812,4866,14,3,333.93,USD,Bank Transfer,25/12/2024
813,4099,8,1,254.81,USD,Voucher,12/08/2025
814,3269,20,4,59.16,USD,Bank Transfer,18/04/2025
815,2894,23,2,419.46,USD,Mobile Money,04/07/2025
816,3613,14,3,387.39,USD,Bank Transfer,05/03/2025
817,3410,7,3,479.54,USD,Mobile Money,28/04/2026
818,2131,11,3,371.65,USD,Voucher,10/04/2026
819,1606,1,5,436.59,USD,Mobile Money,09/03/2026
820,1218,10,3,489.34,USD,Cash,02/05/2026
821,1999,22,5,244.13,USD,Voucher,02/05/2025
822,1072,5,5,270.85,USD,Bank Transfer,05/12/2025
823,217,21,2,436.26,USD,Bank Transfer,26/02/2026
824,215,30,1,276.76,USD,Mobile Money,25/03/2025
825,2770,12,2,416.34,USD,Mobile Money,20/01/2026
826,3233,7,2,292.74,USD,Cash,25/09/2025
827,4064,15,1,300.21,USD,Bank Transfer,30/03/2026
828,3038,15,3,359.42,USD,Mobile Money,09/11/2024
829,151,25,1,445.47,USD,Voucher,17/12/2025
830,2239,22,1,277.95,USD,Cash,04/12/2024
831,810,8,1,423.11,USD,Cash,21/09/2024
832,203,15,1,226.36,USD,Cash,06/02/2026
833,3068,3,5,86.36,USD,Mobile Money,05/02/2025
834,3061,2,3,488.82,USD,Voucher,03/04/2026
835,116,21,2,81.2,USD,Mobile Money,01/06/2026
836,4130,6,1,193.39,USD,Cash,26/06/2025
837,4619,24,3,284.69,USD,Cash,28/11/2025
838,4003,28,3,102.04,USD,Voucher,18/09/2024
839,4732,29,1,431.05,USD,Bank Transfer,08/09/2025
840,2003,13,2,29.79,USD,Cash,06/09/2025
841,1250,24,4,430.26,USD,Cash,16/04/2025
842,485,22,2,65.53,USD,Bank Transfer,05/10/2024
843,2695,3,1,495.54,USD,Voucher,28/04/2026
844,1424,30,5,196.17,USD,Mobile Money,07/06/2026
845,885,18,4,323.95,USD,Voucher,27/04/2025
846,2006,28,4,133.28,USD,Mobile Money,06/12/2025
847,1126,16,4,242.1,USD,Cash,20/11/2025
848,2626,1,1,166.81,USD,Mobile Money,15/05/2026
849,530,27,4,470.41,USD,Mobile Money,30/04/2025
850,3183,19,2,349.03,USD,Mobile Money,18/12/2025
851,1230,11,5,29.91,USD,Mobile Money,30/04/2026
852,2001,2,1,294.06,USD,Voucher,15/10/2025
853,4289,25,4,200.32,USD,Bank Transfer,06/07/2026
854,4489,8,4,239.67,USD,Cash,26/10/2024
855,2448,8,1,108.47,USD,Voucher,19/02/2026
856,1985,13,3,358.17,USD,Cash,20/07/2024
857,2515,12,1,315.83,USD,Bank Transfer,04/07/2026
858,1254,9,4,404.25,USD,Voucher,17/11/2024
859,3070,3,2,153.03,USD,Cash,28/07/2024
860,2206,29,5,338.96,USD,Cash,11/01/2026
861,3104,5,4,116.22,USD,Mobile Money,14/06/2025
862,4963,24,1,311.94,USD,Mobile Money,01/12/2024
863,4060,29,1,279.34,USD,Cash,14/02/2026
864,2894,28,3,356.89,USD,Voucher,27/01/2026
865,2894,26,3,123.49,USD,Bank Transfer,12/04/2025
866,2749,28,5,315.17,USD,Voucher,27/09/2025
867,2374,15,2,436.56,USD,Bank Transfer,27/11/2025
868,1300,4,4,54.4,USD,Bank Transfer,10/03/2026
869,2636,10,2,295.69,USD,Cash,01/08/2024
870,858,25,1,57.67,USD,Bank Transfer,09/07/2026
871,2004,17,4,166.78,USD,Bank Transfer,18/06/2026
872,2655,30,2,370.24,USD,Bank Transfer,13/08/2025
873,2151,5,4,391.1,USD,Mobile Money,09/12/2025
874,3380,16,5,281.65,USD,Bank Transfer,27/04/2025
875,155,22,2,188.49,USD,Cash,26/03/2025
876,1198,26,4,350.99,USD,Voucher,04/05/2026
877,1632,18,5,253.6,USD,Mobile Money,15/08/2025
878,3190,2,3,382.95,USD,Cash,07/10/2024
879,1637,15,3,469.06,USD,Bank Transfer,01/10/2024
880,4670,23,5,24.15,USD,Voucher,28/10/2025
881,4779,27,5,124.7,USD,Voucher,09/02/2026
882,4391,18,3,447.24,USD,Voucher,27/04/2025
883,2014,12,1,430.19,USD,Cash,18/11/2024
884,2449,22,5,224.43,USD,Voucher,22/12/2024
885,2051,4,4,245.15,USD,Voucher,23/11/2025
886,849,4,2,334.49,USD,Mobile Money,23/04/2025
887,1638,12,1,482.63,USD,Mobile Money,21/11/2024
888,4271,4,5,345.53,USD,Cash,06/04/2026
889,3205,24,5,174.63,USD,Mobile Money,11/09/2025
890,2361,13,3,474.51,USD,Mobile Money,30/08/2024
891,3986,26,4,439.68,USD,Cash,10/08/2025
892,3228,15,4,495.92,USD,Cash,27/11/2025
893,626,10,2,246.2,USD,Cash,17/03/2025
894,522,23,5,278.9,USD,Cash,25/10/2024
895,1407,1,2,60.6,USD,Bank Transfer,15/09/2024
896,1872,26,1,242.85,USD,Voucher,06/09/2024
897,1784,13,5,222.7,USD,Bank Transfer,26/09/2025
898,862,24,1,290.02,USD,Cash,07/06/2025
899,3489,22,5,497.04,USD,Voucher,05/01/2025
900,3425,5,2,454.53,USD,Cash,31/10/2024
901,1565,2,3,157.09,USD,Mobile Money,15/02/2025
902,1854,11,4,461.17,USD,Cash,16/05/2026
903,3181,3,3,381.82,USD,Cash,01/01/2025
904,970,18,2,429.56,USD,Mobile Money,22/10/2025
905,1852,7,4,125.14,USD,Voucher,07/03/2025
906,4785,9,4,69.37,USD,Bank Transfer,04/04/2026
907,4028,4,5,459.57,USD,Voucher,05/03/2026
908,3556,7,2,94.73,USD,Bank Transfer,04/04/2025
909,3212,6,1,93.5,USD,Bank Transfer,29/06/2025
910,3895,7,1,234.62,USD,Bank Transfer,18/08/2025
911,1067,8,3,361.71,USD,Mobile Money,15/12/2024
912,2874,3,5,356.32,USD,Voucher,18/06/2025
913,625,8,3,264.75,USD,Cash,31/10/2025
914,1530,30,2,391.03,USD,Mobile Money,23/05/2025
915,1323,13,4,218.17,USD,Voucher,16/09/2024
916,3945,12,3,167.4,USD,Bank Transfer,14/08/2025
917,3150,21,4,420.75,USD,Voucher,17/01/2025
918,728,18,3,260.85,USD,Voucher,14/10/2024
919,1787,18,4,350.78,USD,Cash,28/05/2025
920,2141,20,5,94.27,USD,Voucher,06/07/2025
921,3293,8,4,122.61,USD,Bank Transfer,16/07/2026
922,1043,15,5,202.87,USD,Bank Transfer,19/12/2024
923,123,12,1,320.22,USD,Voucher,27/10/2024
924,4635,14,1,201.38,USD,Mobile Money,27/07/2024
925,4685,13,4,43.4,USD,Bank Transfer,01/07/2026
926,2386,27,4,499.55,USD,Bank Transfer,26/08/2025
927,415,5,4,384.98,USD,Cash,23/01/2025
928,2634,20,1,89.97,USD,Cash,16/01/2025
929,2067,10,4,38.55,USD,Cash,25/02/2025
930,4731,22,4,294.9,USD,Bank Transfer,10/06/2026
931,4005,1,5,120.98,USD,Cash,14/06/2026
932,2207,11,2,347.98,USD,Bank Transfer,20/08/2024
933,35,8,1,387.51,USD,Voucher,02/12/2025
934,1596,19,4,187.38,USD,Voucher,08/04/2026
935,4541,10,3,385.58,USD,Voucher,05/11/2025
936,2451,4,2,334.3,USD,Bank Transfer,09/04/2026
937,2185,8,3,278.59,USD,Voucher,28/09/2025
938,4665,2,2,344.18,USD,Cash,11/10/2024
939,2489,26,4,258.01,USD,Cash,07/09/2025
940,1918,20,1,309.39,USD,Cash,23/05/2026
941,3677,11,5,399.77,USD,Voucher,18/03/2026
942,1109,7,1,433.09,USD,Mobile Money,27/01/2025
943,1233,27,4,198.66,USD,Voucher,05/10/2024
944,641,11,5,348.66,USD,Voucher,13/07/2025
945,2921,3,4,56.08,USD,Cash,29/06/2025
946,2729,24,4,96.81,USD,Bank Transfer,07/06/2026
947,3759,30,5,174.73,USD,Voucher,16/08/2025
948,2148,29,5,424.8,USD,Cash,27/12/2024
949,3681,28,3,59.51,USD,Cash,16/05/2026
950,722,10,5,28.54,USD,Voucher,17/06/2026
951,2194,27,1,398.94,USD,Bank Transfer,22/03/2025
952,3348,7,5,64.17,USD,Voucher,01/03/2025
953,1756,25,1,315.42,USD,Voucher,06/11/2024
954,3905,15,4,389.45,USD,Mobile Money,20/10/2025
955,3292,10,4,110.27,USD,Mobile Money,19/02/2026
956,765,2,4,115.55,USD,Voucher,19/02/2026
957,3318,23,2,326.48,USD,Cash,21/01/2026
958,97,6,1,472.47,USD,Bank Transfer,07/08/2025
959,1364,9,3,363.05,USD,Voucher,10/11/2024
960,1256,12,4,253.64,USD,Cash,03/06/2025
961,266,5,3,86.67,USD,Bank Transfer,11/06/2025
962,2904,12,2,404.47,USD,Cash,19/11/2025
963,4785,20,5,479.03,USD,Cash,25/04/2026
964,4457,23,2,230.9,USD,Bank Transfer,17/06/2026
965,3796,8,4,407.12,USD,Mobile Money,24/05/2025
966,2613,14,5,272.53,USD,Mobile Money,29/03/2025
967,1433,16,1,111.49,USD,Bank Transfer,21/06/2026
968,1650,13,4,128.23,USD,Mobile Money,07/12/2024
